Random waveform, supplied seed
Total number of intervals = 96 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648)
Average QPS expected = 51748
Timestamp start: 1684943037480
Timestamp end: 1684943997878

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      343.5   272.7   160.7   203.6   215.2   305.1   356.7   387.5   411.2   442.1   484.9   555.6   846.1  3233.6  9305.0  85825.3    85984
read      343.5   385.9   160.7   203.1   214.1   302.0   352.6   383.1   406.1   437.1   479.6   549.6  1016.0  3237.0 10612.1  82055.1    82043
read      359.7   373.7   160.7   199.1   210.5   310.3   372.9   411.6   441.8   478.0   522.8   590.6  1069.7  4820.2 15247.7  52877.8    52873
read      515.8  1210.1   160.7   197.5   211.1   378.3   465.0   519.3   554.7   594.1   648.0   762.3  3863.5 15946.5 35931.8  13986.4    13911
read      373.3   756.3   160.7   198.2   209.5   308.7   373.9   417.0   449.2   486.3   532.5   616.3  1321.0  6035.7 27898.8  49921.9    49984
read      521.6  1322.7   160.7   205.5   222.6   366.1   434.3   473.1   500.2   532.7   579.3   696.7  4379.8 28741.4 37100.9   9270.0     9274
read      494.0   864.4   148.8   196.3   208.6   357.2   459.6   520.7   587.6   689.0   802.7   965.7  2949.2 10075.6 31772.6  27287.4    27187
read      546.1  1191.0   160.7   196.6   209.4   391.3   492.8   571.3   623.1   679.8   748.7   881.4  4240.5 15485.1 36993.5  18742.3    18735
read      356.5   366.8   148.8   201.2   213.0   308.4   362.9   395.6   421.5   454.0   498.3   576.0  1142.2  5038.3 12063.4  86402.6    86505
read      348.5   353.1   148.8   201.4   213.2   306.7   358.1   389.3   413.1   443.5   486.1   559.9   870.3  3936.1 12669.4  92907.0    93039
read      344.8   299.4   160.7   199.8   211.1   302.3   356.8   389.1   413.8   445.8   490.1   565.5  1014.9  3143.9 10777.4  76035.3    75999
read      383.6   468.6   160.7   195.5   207.2   318.3   397.7   440.1   469.0   501.7   546.5   669.4  1303.3  5378.3 19289.1  32358.6    32324
read      355.9   359.1   160.7   201.8   213.4   309.6   364.7   397.6   423.7   456.2   500.7   581.4   984.4  4338.7 10637.1  84380.9    84255
read      346.0   307.7   160.7   200.5   212.1   305.9   360.7   392.8   417.1   447.4   489.0   561.0   873.1  3541.2  9070.6  81449.3    81759
read      349.1   236.4   148.8   198.3   209.8   315.3   381.0   417.9   443.1   471.2   507.2   567.8   841.6  2773.9  9904.4  37377.1    37291
read      344.5   236.6   148.8   197.7   209.2   311.9   371.9   405.2   430.9   461.1   500.0   567.1   815.4  2121.9  7981.3  53900.1    53818
read      406.0   393.3   148.8   199.1   210.8   331.6   417.8   462.8   497.1   545.1   664.1   895.8  1199.9  4110.3 15467.9  30322.8    30297
read      373.0   416.5   148.8   197.9   209.3   320.1   396.4   438.1   466.5   497.4   537.6   619.3  1083.6  4892.2 19710.2  31656.9    31569
read      360.4   269.7   160.7   199.4   210.7   317.6   386.0   427.5   457.0   490.3   530.9   592.7  1040.6  3067.0 10279.4  38871.4    38927
read      435.4   802.6   160.7   207.9   224.1   361.1   416.4   453.3   484.8   524.4   577.6   673.2  1915.9  9544.9 32230.9  10652.6    10652
read      349.8   287.4   148.8   206.7   220.3   314.4   364.7   394.6   417.9   447.3   488.3   557.3   801.3  3308.2 10412.8  97790.1    98119
read      362.1   340.8   160.7   198.4   209.8   316.5   379.5   418.3   448.6   484.8   531.1   605.2  1080.0  3878.1 11564.7  48232.4    48176
read      374.3   378.6   160.7   203.4   215.1   324.1   399.7   443.5   473.1   504.4   542.8   610.8  1051.5  4016.4 14242.7  34947.5    34929
read      361.3   320.1   160.7   204.5   217.3   315.4   374.1   409.1   436.5   471.4   518.9   598.6  1120.1  3390.4 12055.5  69580.3    69735
read      365.5   371.2   160.7   201.9   212.4   340.5   407.2   436.4   456.0   476.9   502.9   546.8   862.4  3902.5 12836.0  20751.1    20753
read      355.3   296.7   160.7   205.8   218.8   313.9   367.7   399.7   425.6   458.1   501.8   576.4   919.1  3389.5  8552.8  84495.5    84642
read      367.8   312.1   160.7   202.2   213.3   319.6   392.2   436.4   468.8   505.2   547.8   616.3  1038.0  3178.0 12670.3  42390.1    42333
read      356.0   363.5   160.7   200.8   211.8   306.6   370.3   409.1   440.5   478.7   525.8   593.8   993.7  3856.2 15639.1  61611.0    61587
read      347.6   340.3   160.7   197.5   208.9   300.9   357.1   390.1   416.1   449.9   496.2   572.9  1120.5  3443.3 12289.5  77948.1    77998
read      342.5   360.5   160.7   197.4   208.9   299.0   350.6   381.1   404.0   434.7   477.9   550.8   926.6  3912.0 13932.8  97426.3    97625
read      365.5   348.8   160.7   194.5   205.6   326.9   403.6   436.2   458.9   483.8   513.1   572.1  1001.1  4252.7  9547.2  23788.0    23781
read      350.2   318.1   148.8   197.4   208.7   302.4   361.5   396.7   425.5   462.4   511.0   588.0  1155.2  3637.6  8742.7  66754.8    66723
read      362.0   390.1   148.8   198.3   209.9   314.6   396.5   436.1   462.2   490.3   523.5   576.1   875.3  4389.9 16646.7  30975.4    31016
read      338.3   204.5   148.8   195.8   207.6   309.6   371.9   407.1   432.6   461.1   494.3   542.9   709.8  1597.5  8330.6  47413.7    47394
