Random waveform, supplied seed
Total number of intervals = 350 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235, 58045, 23729, 40897, 53312, 87262, 81836, 92274, 47252, 75747, 80994, 98224, 7737, 37514, 10640, 90490, 92514, 89245, 73823, 46565, 21419, 66915, 31667, 72255, 99535, 9226, 67844, 71413, 97328, 55113, 53743, 15253, 90605, 25767, 93458, 95080, 88399, 95681, 33003, 98809, 64610, 51183, 20194, 7602, 46677, 5577, 23035, 57516, 62851, 38431, 25729, 19443, 19461, 42341, 5691, 40223, 29941, 41162, 43863, 20318, 93421, 48578, 40595, 17677, 78948, 9703, 9686, 7968, 15830, 8192, 79410, 76582, 54634, 72177, 15101, 8167, 44130, 53047, 97171, 81360, 77277, 38294, 11165, 74155, 12255, 52404, 17057, 6005, 85707, 79742, 58322, 26212, 69487, 29507, 51412, 67374, 55125, 53048, 12192, 36138, 60799, 36368, 39729, 95693, 40999, 65037, 12633, 50117, 62765, 12379, 49369, 39111, 52692, 24539, 61591, 47864, 16479, 75268, 8714, 13002, 77147, 43518, 27206, 55859, 37448, 45026, 99974, 64632, 49061, 80418, 16471, 35694, 13935, 79838, 48842)
Average QPS expected = 50036
Timestamp start: 1684937690363
Timestamp end: 1684938650838

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      347.5   369.5   148.8   202.8   214.4   306.1   359.2   390.5   415.1   447.1   489.9   553.9   843.1  3880.8 12774.7  76949.1    76878
read      337.1   292.7   160.7   201.6   212.8   301.7   351.5   379.5   400.8   429.2   468.1   533.1   779.4  3705.1  8784.4  84623.3    84584
read      542.0  1542.5   160.7   199.1   212.1   361.4   424.3   463.2   492.9   527.3   571.6   681.5  5731.4 26342.0 39132.0  12450.9    12492
read      378.4   342.0   160.7   203.3   215.4   312.3   374.2   416.4   451.4   493.8   549.9   701.9  1396.5  4348.7  9398.8  56994.2    57106
read      337.9   258.2   160.7   203.7   215.7   303.9   351.3   379.0   400.8   428.7   466.2   531.0   762.8  3153.9  8650.3  96108.7    96245
read      424.8  1049.7   160.7   213.6   233.1   337.2   377.7   399.8   417.3   436.8   468.8   536.2  2333.7 15382.7 32224.2   6793.5     6791
read      447.0   450.1   148.8   206.3   221.3   334.4   382.4   415.8   448.2   500.8   643.8  1485.6  1939.2  4031.9  9375.8  90329.8    90728
read      444.8   998.0   160.7   223.1   243.3   329.0   365.7   386.9   402.1   425.3   461.3   625.9  3314.0 10702.2 42690.6   5186.2     5151
read      426.1   615.4   160.7   205.9   219.6   323.1   372.7   402.5   429.4   467.2   536.1  1122.5  2264.0  7641.0 22261.9  83117.1    82969
read      349.2   697.7   148.8   196.9   208.2   298.2   364.5   407.6   440.1   475.1   514.5   572.1   853.1  3975.2 15765.5  42454.9    42635
read      347.3   402.0   160.7   202.0   214.2   307.1   354.6   382.3   403.1   430.7   468.5   535.9   898.0  4686.4 14834.4  99296.7    99337
read      336.4   257.0   148.8   202.5   214.0   304.5   352.7   379.9   400.3   426.9   463.3   525.2   741.0  3251.5  7935.0  94897.1    95192
read      349.3   355.9   148.8   201.3   212.6   307.6   362.0   394.0   419.2   450.8   492.9   562.3  1036.1  3621.6  9252.2  69198.2    69200
read      344.5   366.1   160.7   196.6   208.0   301.8   358.3   392.6   420.0   453.3   494.2   552.9   933.2  3695.9 12351.5  49417.5    49459
read      429.0   731.5   160.7   194.2   205.4   321.9   407.3   451.5   485.5   534.4   637.2   839.6  2468.5  8054.5 31154.1  29021.1    29055
read      339.6   223.8   160.7   198.4   209.9   303.3   358.7   390.6   415.2   447.0   488.9   548.4   849.4  2868.4  5968.7  64310.2    64324
read      421.8  1033.5   173.5   215.5   235.8   330.3   367.5   388.5   402.9   424.6   455.8   534.6  2833.7 12058.9 41678.0   5704.4     5705
read      374.2   323.7   160.7   201.8   213.6   309.9   361.2   392.1   417.4   452.9   505.9   646.6  1706.7  3603.8  7614.4  84444.0    84816
read      435.4   642.5   160.7   195.7   207.9   352.8   433.7   483.8   527.9   589.6   667.3   780.2  1986.6  9633.9 30611.8  23841.8    23714
read      364.4   369.4   160.7   204.0   216.6   310.9   364.8   397.6   424.2   457.9   505.7   599.8  1454.1  3634.6 14648.5  73927.3    74116
read      426.7   587.9   160.7   196.4   208.8   357.5   431.1   481.4   524.8   577.1   635.1   725.4  1803.4  6610.7 28970.0  20048.4    19948
read      408.1   731.9   160.7   200.5   212.0   309.5   377.2   422.9   458.1   500.4   561.8   784.1  1681.1 11326.0 30097.7  44004.4    44213
read      466.4   876.3   160.7   202.4   214.7   372.4   456.8   516.4   565.1   619.0   682.7   790.0  2263.5  7757.7 32173.0  19465.8    19454
read      499.5  1458.6   160.7   208.4   226.5   343.5   388.7   412.8   431.0   455.2   489.4   568.3  4374.2 30462.0 37939.9   7264.0     7190
read      364.5   425.2   160.7   198.7   210.5   307.0   367.1   404.7   435.1   471.9   517.1   594.4  1279.5  5674.6 12815.9  47652.4    47657
read      343.9   309.5   160.7   195.8   207.1   298.7   359.1   397.8   427.1   461.0   499.9   554.0   865.6  5451.5 12082.1  44467.3    44399
read      477.6  1385.3   173.5   214.1   234.6   342.0   386.2   410.5   430.1   456.1   493.0   599.3  3562.9 28878.1 43747.1   6419.6     6481
read      483.7  1454.3   160.7   216.8   239.1   338.8   379.3   401.2   418.2   436.2   467.0   538.2  4204.0 30813.2 37040.2   5797.5     5807
read      362.4   366.5   160.7   201.1   213.0   307.7   359.3   389.2   412.6   444.0   490.9   586.1  1538.0  5146.9  8393.4  82737.1    83137
read      454.4  1199.1   160.7   201.2   215.4   341.3   392.8   423.4   445.9   472.5   507.1   572.5  3825.4 13689.2 40313.3   9637.5     9580
read      401.5   680.6   160.7   196.1   207.8   309.8   386.1   433.1   467.4   507.0   566.2   747.0  1520.3  8367.5 31981.4  37284.4    37385
read      348.8   254.8   160.7   198.9   210.1   305.6   378.6   419.1   446.6   476.0   509.3   563.0   812.4  2662.9  9641.1  33536.7    33706
read      356.6   256.8   148.8   200.2   211.5   311.0   387.0   429.7   458.8   490.8   529.4   589.4   922.5  2731.9 10620.7  35109.8    35204
read      353.1   338.5   148.8   202.2   213.3   307.4   365.8   401.3   430.3   465.4   507.6   573.0   942.5  4121.7 15129.9  50517.5    50438
read      345.7   380.4   160.7   198.5   210.0   302.3   358.9   394.0   422.1   456.3   497.7   555.3   898.5  3229.4 14903.1  49022.5    48878
read      347.7   364.9   160.7   195.7   207.1   299.4   360.1   398.4   428.5   462.6   501.8   558.9   881.0  6507.4  8690.7  42781.1    42682
read      453.4   736.3   160.7   196.5   208.2   337.2   427.8   479.6   525.7   606.1   720.0   902.6  2743.9  7274.5 31685.5  27366.9    27416
read      358.0   413.9   148.8   202.5   213.4   303.5   357.0   388.7   413.7   447.2   493.2   564.3  1436.7  5870.1 12476.7  64559.6    64424
read      341.5   205.8   160.7   203.8   215.3   305.2   359.0   390.5   415.2   447.9   492.3   561.0   845.0  2561.2  8283.5  64665.5    64364
read      451.1  1244.8   173.5   217.3   234.7   314.5   349.6   371.2   388.3   408.2   439.6   524.0  3876.7 22001.5 33142.8   5543.6     5481
read      489.5   776.7   160.7   200.1   212.4   359.8   457.3   523.6   588.2   667.9   762.7   921.7  3368.5  7733.2 31482.3  26143.6    26227
read      477.1   932.0   160.7   196.8   208.7   347.8   442.2   503.5   562.3   641.0   737.8   882.5  3027.2  9922.4 32060.9  26713.1    26586
read      365.6   364.0   148.8   203.5   216.1   312.0   360.4   389.0   411.5   441.7   487.0   574.4  1819.1  3989.7 12350.5  86439.6    86286
read      456.9   766.1   160.7   198.2   210.1   351.5   443.0   503.1   559.4   629.9   712.6   843.5  2181.4  9255.7 31967.7  24625.5    24452
read      499.8   962.7   160.7   201.6   213.4   366.7   472.6   551.7   615.3   681.9   763.0   891.7  2894.8 14351.6 32487.7  26831.3    26832
read      458.0   919.5   160.7   202.5   213.8   334.6   426.9   477.1   512.5   563.2   659.3   852.7  2652.0 10784.1 32213.2  29917.8    29795
read      358.6   395.8   160.7   201.0   212.3   306.6   368.0   406.9   436.4   471.4   513.2   578.3  1041.5  4691.3 16625.6  46280.0    46224
read      334.8   248.8   160.7   203.7   215.6   301.5   347.9   375.5   397.4   425.6   465.3   530.9   743.7  3164.9  7190.5  84504.4    84587
read      343.7   246.1   160.7   204.2   216.1   304.4   358.0   390.6   416.3   449.2   493.1   558.4   858.9  3111.9  6889.5  63463.3    63389
read      360.2   322.7   160.7   203.0   214.5   313.1   376.5   416.0   446.0   482.5   527.2   591.6   874.3  4886.6 11538.6  46905.1    46953
read      350.9   371.9   148.8   204.4   217.4   310.5   359.9   389.5   412.1   440.4   482.0   548.8   840.5  4476.6 10297.9  90510.9    90536
read      488.0  1224.6   160.7   204.5   217.7   351.1   414.3   455.9   487.0   521.5   563.6   665.0  3922.8 19232.6 34931.2  12544.0    12508
read      381.2   446.3   160.7   201.5   212.4   303.5   380.4   429.1   462.8   500.0   545.6   685.8  1272.1  5739.0 12674.3  38270.5    38491
read      352.4   394.8   160.7   205.0   218.8   313.0   362.7   392.0   414.8   443.8   484.4   549.9   797.2  4200.9 14744.8  97805.8    97806
read      441.2   957.8   160.7   202.4   215.4   353.9   410.8   446.9   475.6   509.4   554.8   649.0  2748.0  8931.3 39322.2  11854.2    11813
read      406.8   666.5   148.8   200.7   212.7   315.4   390.3   436.8   472.4   515.3   580.9   798.7  1443.7  8098.1 30194.5  39520.4    39665
read      343.4   244.9   160.7   201.0   212.7   304.4   360.1   393.1   419.4   453.0   496.8   564.8   949.7  2756.9 10465.3  53476.0    53571
read      350.3   348.8   160.7   204.5   217.2   306.0   357.0   387.5   411.8   444.4   488.6   554.0  1135.8  5310.0 10356.7  63155.3    63215
read      344.8   296.0   160.7   203.9   216.0   306.7   356.1   385.2   407.0   435.3   475.3   542.8   824.7  4281.8  7872.4  78744.7    78767
read      472.6  1315.2   160.7   204.7   219.6   336.2   387.1   417.1   438.7   467.0   505.3   600.0  4251.8 30495.5 37463.0   8497.5     8615
read      369.5   435.4   148.8   202.6   214.1   309.1   362.6   394.8   421.9   458.5   509.5   625.6  1440.9  5997.7 12800.9  67498.2    67903
read      431.8   723.5   160.7   196.0   208.4   350.0   415.6   459.0   496.3   540.3   589.7   675.9  2412.7 10301.6 31768.2  16401.5    16398
read      363.5   316.5   148.8   203.2   215.0   310.4   365.7   400.5   429.7   466.1   513.7   603.3  1261.1  4733.0  8639.3  53754.5    53434
read      340.9   330.1   148.8   195.7   206.9   297.7   360.9   399.3   427.3   458.5   495.0   546.0   858.9  3249.3 12433.4  38259.3    38068
read      470.0  1274.0   160.7   204.3   219.6   348.0   402.7   436.7   463.8   495.7   537.5   628.1  3787.5 30349.9 38437.0   9109.1     9130
read      372.2   429.0   160.7   201.1   212.8   308.9   362.7   395.1   421.5   456.8   507.5   623.1  1600.1  5433.6 12843.9  68928.4    69227
read      341.1   224.1   160.7   196.1   207.2   300.6   364.5   403.7   432.4   464.5   501.1   556.5   870.9  2631.8  8027.7  37430.9    37496
read      344.0   313.5   160.7   203.3   215.3   306.3   356.0   384.9   406.4   435.3   474.5   542.6   850.0  3616.0  9305.3  83948.0    83925
read      346.9   244.1   160.7   202.9   214.2   307.0   363.7   398.7   426.7   461.8   505.2   574.1   912.2  2982.4  8727.0  51163.6    51037
read      362.3   408.6   160.7   200.8   211.4   302.8   381.5   425.6   453.7   483.5   518.4   573.8   968.4  5848.9 11795.1  33660.7    33690
read      341.0   263.5   160.7   203.1   214.0   300.0   357.8   395.6   426.3   462.9   506.5   564.7   765.8  2557.3 11449.2  51565.1    51474
read      334.3   229.4   160.7   199.8   211.3   302.0   354.5   384.2   405.8   434.9   475.3   538.3   735.2  2683.1  8956.1  73765.5    73708
read      343.3   367.3   148.8   202.1   214.0   303.4   349.0   376.0   397.4   424.3   461.9   527.9   799.7  5208.2 12868.2  98724.4    98618
read      346.3   304.5   148.8   201.2   213.0   307.3   360.1   391.0   414.8   444.4   485.5   552.0   799.1  3624.2 11169.9  82049.5    81977
read      346.4   298.6   148.8   203.7   216.3   310.0   359.6   388.9   410.8   438.2   478.5   547.6   860.4  3520.1 10693.3  91599.3    91567
read      358.9   477.7   160.7   202.4   213.3   307.3   366.8   403.3   432.8   468.4   512.5   581.0   922.9  5851.6 28188.5  48429.8    48236
read      348.4   275.3   160.7   205.7   219.3   311.8   360.6   389.6   411.4   438.3   478.0   544.2   808.1  3782.2 10846.4  91829.8    91726
read      341.5   223.7   160.7   200.8   212.2   304.9   361.4   395.9   423.4   457.5   500.2   563.2   784.9  2662.9  8664.3  52316.0    52458
read      341.6   272.1   160.7   201.5   213.1   304.8   356.9   387.5   411.0   441.6   483.6   546.8   787.3  3840.3  8330.1  70404.7    70467
read      342.6   243.7   160.7   201.2   212.6   303.6   355.2   386.4   410.8   443.1   488.4   557.1   929.5  3130.2  7765.4  71200.4    71151
read      355.1   295.7   160.7   203.1   215.2   311.4   366.3   399.2   426.2   460.0   505.3   578.5  1089.9  3404.4 12070.3  64865.8    65016
read      347.0   258.0   148.8   197.6   209.1   300.5   363.9   404.5   436.2   471.3   512.8   575.4   942.5  2944.8  9044.9  42320.0    42057
read      334.5   213.0   148.8   202.0   213.4   301.7   350.4   378.7   400.7   430.2   470.5   537.5   806.4  2774.5  7655.0  78622.9    78821
read      345.4   305.1   160.7   200.8   212.6   305.3   359.5   392.2   418.9   453.3   497.9   565.3   833.4  3034.9 10185.8  60882.5    60720
read      359.7   291.5   160.7   197.9   209.5   310.4   378.7   420.1   450.4   485.8   528.5   592.2   992.2  3882.0  7900.7  39837.1    39911
read      452.4  1241.9   160.7   199.6   212.4   344.4   399.4   432.1   457.2   485.9   521.9   588.4  2659.4 24758.8 42319.3  10703.3    10628
read      371.4   441.4   160.7   199.6   211.7   307.1   360.9   394.1   421.9   459.2   512.5   631.2  1558.2  5923.0 15580.3  73780.7    73736
read      444.4   930.3   160.7   211.6   229.9   344.7   393.4   420.8   440.5   467.2   505.9   604.9  3349.0 13671.7 31315.2   7299.6     7334
read      413.7   645.6   160.7   204.8   218.8   328.9   385.2   419.6   448.1   488.3   550.0   716.6  1785.3  7722.2 30653.4  91598.5    91868
read      339.8   275.1   160.7   202.4   213.4   302.4   350.4   378.1   399.7   428.1   466.7   532.5   914.9  3520.9  8784.0  76746.9    76670
read      445.3   932.6   160.7   202.9   216.4   344.3   399.2   435.1   464.8   497.8   540.0   626.5  3623.1 10612.3 31939.5  10590.5    10405
read      505.3   985.5   148.8   196.1   208.2   356.2   463.0   542.8   610.4   683.7   773.2   918.9  3547.4 13663.3 32236.9  25988.4    26019
read      362.3   341.0   160.7   199.5   211.0   303.9   360.9   396.9   427.2   466.0   518.7   627.7  1390.3  3854.7  9038.0  55413.1    55530
read      394.0   467.2   160.7   195.5   206.7   316.6   399.0   442.5   472.1   510.2   590.3   767.4  1550.4  5313.3 16230.1  29453.8    29615
read      362.1   449.7   148.8   199.8   211.2   303.6   357.1   389.1   415.7   452.3   502.7   602.4  1393.0  5094.2 16050.9  66121.5    66057
read      345.8   220.4   160.7   198.0   209.7   307.1   363.6   396.9   423.6   457.2   500.5   571.5   979.4  3328.5  6109.7  55282.2    55281
read      475.5  1012.1   160.7   198.2   210.5   362.3   445.3   505.6   558.8   618.6   686.0   801.3  2377.5 11044.2 34740.8  21413.1    21177
read      399.7   379.5   160.7   208.8   223.3   324.5   376.3   408.7   435.9   473.3   537.3   784.2  1887.2  4013.2  8765.1  88117.8    88239
read      346.3   248.2   160.7   204.2   216.5   309.2   360.5   390.5   413.8   443.8   485.2   549.8   841.0  3591.6  8274.9  70453.8    70227
read      489.1  1073.9   160.7   198.1   210.2   353.0   438.5   496.9   550.8   624.6   718.4   863.8  3232.8 11761.4 37277.7  23522.5    23421
read      367.1   350.7   160.7   206.5   220.8   317.4   367.2   397.0   421.0   451.5   495.2   583.9  1565.0  4290.3 11228.1  97008.7    97104
read      372.0   550.5   173.5   217.5   238.4   339.6   376.3   396.2   410.7   429.7   457.1   509.5   820.2  4515.0 31481.0   6298.5     6235
read      362.8   241.7   160.7   204.6   217.4   319.9   379.9   416.7   444.6   478.5   526.1   620.7  1120.2  2117.5  8028.8  57874.5    58045
read      407.2   398.6   160.7   198.9   212.4   360.3   433.1   481.1   520.1   567.0   626.5   713.8  1089.1  4617.6 11801.0  23765.1    23729
read      360.1   236.0   148.8   198.6   210.5   314.2   382.6   423.4   453.6   489.6   539.1   655.4  1009.1  1917.6  7122.8  40806.2    40897
read      341.9   193.6   148.8   200.7   212.4   311.9   368.8   401.7   427.9   459.9   500.4   564.6   741.5  1658.4  8384.0  53145.8    53312
read      327.4   165.7   148.8   201.1   212.7   302.2   351.8   379.9   400.7   427.1   462.2   519.1   669.6  2274.2  4035.7  87706.2    87262
read      329.0   194.3   148.8   202.4   213.9   302.0   350.4   378.4   399.7   426.9   463.3   524.3   674.1  2127.2  8419.1  82037.5    81836
read      328.3   172.3   148.8   203.4   215.6   303.4   350.3   377.2   398.1   424.5   461.0   522.4   678.7  1731.0  6328.3  92317.5    92274
read      349.4   225.1   160.7   205.0   217.4   310.0   372.7   413.7   445.9   482.2   524.5   582.6   737.1  1856.3 12193.0  47432.0    47252
read      340.0   181.5   160.7   206.2   219.6   309.5   362.6   394.2   418.8   449.7   491.6   552.7   720.9  1852.2  7863.5  75742.2    75747
read      340.7   184.6   160.7   203.6   215.8   310.6   365.2   396.9   421.5   451.6   491.1   552.6   733.8  2179.3  6884.5  80967.6    80994
read      342.0   173.5   160.7   205.4   219.4   315.9   366.1   395.6   418.1   445.3   482.6   544.8   716.3  2246.8  6694.9  98623.3    98224
read      386.4   618.4   160.7   209.0   227.2   339.4   381.8   404.4   422.2   441.8   469.9   529.5  1389.7  9905.3 17532.6   7710.9     7737
read      394.7   298.0   160.7   203.7   216.2   336.8   400.7   438.2   468.2   508.4   584.5   833.9  1338.3  2885.7  9704.7  37568.7    37514
read      458.3   879.8   148.8   201.2   214.1   356.9   418.7   462.5   499.1   545.0   606.6   711.5  2733.0  8423.1 31817.6  10665.8    10640
read      461.8   532.1   160.7   209.3   225.3   355.6   416.6   456.1   489.2   536.3   630.9  1422.5  2369.9  5060.0 12623.1  90312.0    90490
read      349.6   256.1   160.7   205.0   218.2   314.4   365.7   395.0   417.3   444.6   483.2   548.0   887.0  3549.5  6524.2  92770.9    92514
read      345.4   268.7   160.7   204.8   217.4   311.4   363.0   392.8   415.0   441.9   479.1   539.8   747.4  3348.0  8506.2  89520.0    89245
read      354.9   345.2   160.7   204.4   217.1   314.3   368.8   400.5   425.1   455.5   496.9   564.6   963.2  4266.7 11290.9  73682.5    73823
read      347.7   285.0   160.7   201.0   212.3   307.0   366.8   404.8   435.0   470.3   511.9   568.1   804.8  2911.3 12587.8  46233.8    46565
read      454.8   942.1   160.7   196.9   209.2   359.6   441.0   490.5   533.8   593.4   670.5   787.6  1744.9 10407.5 32237.5  21470.9    21419
read      359.2   306.1   148.8   201.6   212.9   312.9   368.4   400.7   426.9   460.3   505.1   585.0  1415.9  3727.4  8704.3  66895.6    66915
read      358.6   432.8   160.7   198.8   210.1   311.8   381.3   420.6   447.3   476.4   510.8   568.5   935.8  4067.9 29158.8  31689.5    31667
read      349.2   274.7   160.7   203.1   215.0   313.1   367.6   398.5   422.9   453.4   495.9   564.9   911.0  2574.3 11182.7  72277.8    72255
read      356.7   315.4   160.7   207.4   221.9   322.4   372.4   402.1   426.2   455.7   495.9   564.3   788.8  3544.8 10024.8  99649.5    99535
read      413.2   578.7   160.7   207.8   223.7   343.5   398.1   433.1   461.5   494.4   536.5   624.3  2306.9  6075.3 31004.9   9172.7     9226
read      390.4   350.3   160.7   207.6   221.3   326.5   385.7   422.3   451.9   491.5   551.1   722.2  1570.3  3658.1 12554.6  67791.3    67844
read      352.9   283.1   160.7   206.7   219.9   316.9   370.3   400.9   425.0   454.8   495.4   562.7   825.7  3435.9  8100.8  71405.8    71413
read      360.4   286.3   160.7   210.9   225.9   326.8   377.8   408.0   431.8   461.7   501.7   571.9   784.3  3719.5  9794.2  97108.0    97328
read      356.4   331.1   160.7   204.7   217.5   316.4   371.7   403.3   429.3   462.2   504.4   572.4   977.0  3398.8 12637.5  55206.9    55113
read      361.4   366.4   148.8   206.6   219.5   320.5   377.3   411.4   438.2   471.1   513.7   582.9   906.7  4475.0 10637.8  53512.4    53743
read      455.7   852.5   160.7   202.3   215.3   367.3   437.0   484.9   520.9   562.5   611.5   689.0  2633.2 13179.1 32113.9  15244.7    15253
read      459.2   528.1   160.7   210.7   226.4   351.2   407.7   446.8   482.9   536.2   628.9  1419.5  2454.4  4763.0 16066.4  90452.4    90605
read      418.8   360.7   160.7   202.4   213.9   345.3   445.2   494.6   529.7   575.1   663.1   843.0  1413.5  3990.6 10439.8  25778.9    25767
read      341.7   275.0   160.7   203.5   215.6   308.5   359.8   389.9   413.0   442.4   483.3   546.6   740.5  2889.3 10709.6  93309.5    93458
read      336.6   226.2   160.7   203.3   215.0   305.7   355.3   384.0   404.5   432.9   470.4   533.2   723.4  3174.1  9193.2  94999.6    95080
read      346.2   241.9   160.7   204.8   217.4   310.4   363.3   394.4   419.0   449.9   492.0   558.7   740.9  3816.8  6334.6  88233.8    88399
read      347.5   375.9   160.7   204.6   217.6   311.2   360.8   389.6   411.7   440.1   480.5   545.7   758.0  3920.5 14813.7  95654.2    95681
read      356.9   230.4   160.7   200.7   212.2   309.0   389.1   437.7   470.6   505.7   543.1   593.1   827.1  2725.6  7928.2  33088.0    33003
read      346.4   245.4   148.8   207.3   221.0   313.3   361.9   391.0   413.9   443.5   484.5   549.0   767.7  3128.8  8494.4  98837.8    98809
read      356.8   346.0   160.7   206.6   219.5   308.1   362.8   398.0   429.5   473.0   529.4   599.1   946.7  4907.5 13056.5  64633.5    64610
read      360.1   360.6   160.7   204.8   217.4   308.4   369.7   414.8   454.1   501.8   552.8   614.0   823.8  3278.7 10992.6  51266.5    51183
read      367.6   328.8   160.7   201.3   212.5   336.5   406.1   438.7   460.8   485.8   516.3   569.2   889.7  3647.1 14489.1  20058.5    20194
read      347.9   285.4   160.7   214.1   231.1   321.1   353.0   369.0   380.7   394.7   412.7   446.8  1332.9  3924.0  8726.5   7628.7     7602
read      368.5   290.4   160.7   204.7   218.0   327.4   387.0   422.7   450.3   483.8   526.9   592.6  1080.8  3365.8 10745.4  46536.7    46677
read      378.6   892.8   173.5   225.2   246.8   316.0   345.0   361.2   371.5   386.1   402.4   436.2  1198.4 10774.0 31774.8   5656.0     5577
read      382.0   337.8   160.7   209.1   224.2   350.4   413.5   448.9   472.7   501.4   537.6   593.0   882.3  3510.9 11675.1  22984.0    23035
read      356.0   296.1   160.7   203.2   215.0   314.2   370.4   404.5   433.5   470.8   519.1   584.5   898.8  2974.1 11983.0  57453.8    57516
read      342.8   226.9   148.8   201.8   213.3   308.1   362.4   394.6   420.9   454.6   498.7   561.3   775.6  2422.8 10557.5  62754.9    62851
read      339.8   180.3   148.8   197.5   209.3   304.3   371.3   413.1   443.0   475.5   511.6   561.7   681.7  1889.0  7586.7  38478.5    38431
read      368.6   467.1   148.8   196.8   208.8   315.8   393.8   431.1   455.5   481.8   512.1   564.4  1085.5  4938.2 21227.7  25844.4    25729
read      349.5   254.4   160.7   196.0   207.5   325.5   391.4   420.8   439.3   460.6   486.4   526.2   771.8  3713.5  8734.7  19424.4    19443
read      345.6   274.5   160.7   195.7   207.1   324.6   388.8   418.0   436.8   457.8   482.3   518.9   688.7  2850.2 11667.7  19377.8    19461
read      358.1   339.6   160.7   199.5   211.1   302.1   371.9   426.3   469.4   512.6   557.2   613.1   824.3  2960.8 12536.2  42135.6    42341
read      373.9   707.5   173.5   235.1   255.1   332.9   365.8   382.5   393.9   406.0   426.4   460.5  1028.2  7583.6 36823.3   5761.1     5691
read      375.2   340.6   160.7   204.6   217.3   322.5   393.0   445.2   485.6   526.7   568.5   620.0   842.2  5688.9 10260.0  39969.1    40223
read      373.2   247.3   160.7   203.5   215.7   319.2   418.0   471.1   503.4   536.6   572.8   622.6   859.1  2477.1  8712.0  29965.5    29941
read      363.8   329.8   160.7   200.7   212.3   303.7   378.9   439.4   481.3   523.8   568.3   623.0   859.8  3640.2 12578.6  41046.5    41162
read      360.9   286.1   160.7   201.8   213.4   303.4   373.0   430.0   472.8   519.0   564.1   618.5   883.3  3558.8 10134.1  43673.8    43863
read      373.4   419.6   160.7   203.4   215.2   338.3   417.8   453.0   474.5   498.4   527.4   570.3   780.2  5669.8 12342.0  20362.9    20318
read      374.8   422.5   148.8   204.5   218.2   321.8   379.3   414.7   442.9   479.3   530.4   609.9  1319.5  4576.8 14934.2  93239.3    93421
read      372.0   432.0   160.7   200.1   211.9   304.8   372.2   425.3   469.5   517.9   567.7   631.0  1120.5  5946.5 18509.2  48484.4    48578
read      366.1   345.0   160.7   199.0   210.6   301.5   376.4   435.5   477.1   519.2   560.1   615.2  1059.5  3749.1 10928.0  40644.0    40595
read      372.1   242.6   160.7   204.4   216.8   349.3   417.7   447.9   466.3   488.6   514.2   551.1   924.5  3672.8  7554.6  17740.4    17677
read      349.3   357.8   160.7   203.6   215.8   303.2   354.3   386.2   412.5   448.2   499.3   572.9   857.9  3871.8 12198.4  79088.4    78948
read      378.0   463.8   160.7   219.9   236.6   347.3   386.0   404.1   419.1   434.4   457.1   494.1   929.1  6482.9 19528.8   9588.7     9703
read      384.0   518.2   173.5   221.4   239.6   350.4   391.9   412.2   426.8   443.6   465.8   507.0  1046.4  5434.6 21217.9   9741.1     9686
read      354.9   346.4   160.7   224.5   245.3   335.3   368.4   385.3   396.7   410.4   429.9   463.8   596.7  6389.8 14387.1   8054.2     7968
read      345.8   312.4   160.7   206.0   221.7   332.4   374.7   395.3   409.2   425.7   445.4   473.1   579.6  3202.7 19175.2  15815.3    15830
read      335.1   238.2   160.7   219.1   239.0   320.4   350.1   364.7   373.8   387.3   401.3   429.5   546.5  3855.4  8011.0   8273.1     8192
read      321.1   138.6   148.8   197.2   209.4   298.7   348.5   375.5   397.2   423.9   458.7   508.1   631.5  1428.6  4664.1  78876.0    79410
