Random waveform, supplied seed
Total number of intervals = 220 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235, 58045, 23729, 40897, 53312)
Average QPS expected = 50394
Timestamp start: 1684767562619
Timestamp end: 1684768663110

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      375.2   257.0   160.7   226.6   242.9   370.5   412.1   431.7   446.0   461.7   482.0   513.1   598.6  3740.2 10964.9  12528.2    12508
read      361.2   252.9   148.8   212.8   225.8   321.7   397.9   442.7   472.1   501.4   533.2   576.8   671.5  2486.4  8125.6  38538.8    38491
read      315.4   143.2   160.7   208.9   221.0   288.9   331.1   358.9   380.6   408.3   447.4   503.1   599.5   928.1  6073.4  97720.4    97806
read      384.8   306.3   160.7   233.0   250.1   378.3   417.8   436.4   450.9   465.5   486.9   518.6   611.9  4355.5 12962.6  11728.4    11813
read      361.0   242.1   160.7   213.7   226.8   323.6   397.3   442.0   470.7   499.7   530.6   571.6   663.7  1861.8  9350.3  39703.6    39665
read      348.3   221.3   148.8   210.2   223.1   309.0   373.3   417.6   450.5   486.5   525.2   573.9   674.5  1443.2  8679.8  53734.4    53571
read      336.3   195.4   160.7   208.2   220.5   296.7   352.6   393.8   427.1   465.6   509.0   560.2   662.1  1567.3  8867.7  63119.6    63215
read      322.6   152.1   148.8   207.1   219.1   289.1   337.0   370.7   399.1   435.3   479.5   535.4   635.2  1066.8  5449.0  78643.8    78767
read      374.3   330.0   173.5   236.1   255.5   360.1   392.4   409.1   422.2   435.3   457.2   490.8   589.9  4305.6 14773.3   8614.2     8615
read      336.0   175.9   148.8   209.1   221.6   300.6   356.1   394.5   424.9   460.7   502.3   551.2   641.9  1669.8  5928.1  67719.0    67903
read      373.3   237.5   160.7   220.4   234.5   366.8   421.1   444.8   460.2   477.3   500.1   535.7   619.2  2928.9 10176.4  16403.2    16398
read      341.3   220.7   148.8   207.6   220.2   301.5   363.4   407.6   441.9   478.3   516.4   562.3   649.6  1608.7  8717.4  53356.8    53434
read      353.6   235.2   160.7   209.8   222.7   312.6   390.3   437.1   465.6   494.5   526.0   567.5   655.2  2137.3 10742.5  38032.6    38068
read      383.4   380.0   173.5   238.1   258.2   364.8   398.7   417.4   430.0   445.8   465.4   500.7   640.9  7426.5 13288.1   9118.0     9130
read      329.8   162.4   148.8   207.8   220.0   294.5   347.3   384.8   414.2   450.2   491.7   541.6   636.2  1564.6  6740.3  69196.2    69227
read      351.4   212.9   160.7   208.9   221.6   309.7   390.8   439.2   468.4   497.2   528.8   571.7   653.4  1385.4 10350.4  37624.2    37496
read      317.3   156.7   160.7   206.2   217.8   285.9   332.1   363.6   389.2   422.0   464.2   519.7   618.8  1101.7  6223.7  83873.2    83925
read      343.9   183.5   148.8   208.7   221.2   302.2   367.4   416.0   451.5   488.9   527.7   575.7   663.6  1249.9  7571.6  51296.2    51037
read      355.3   199.0   160.7   209.6   222.5   315.2   400.7   444.4   470.6   496.9   526.0   564.9   654.3  2116.2  7334.4  33616.2    33690
read      341.5   193.9   160.7   207.9   220.4   299.0   363.5   411.0   446.2   482.5   520.0   568.3   664.2  1187.3  8279.1  51272.6    51474
read      332.7   182.0   148.8   209.4   221.7   296.4   349.4   386.5   415.7   452.6   495.8   548.4   657.8  1231.5  8481.8  73790.0    73708
read      317.7   168.3   148.8   207.8   219.8   286.9   329.7   358.4   381.1   410.6   451.2   508.8   636.8  1477.8  7660.1  98603.4    98618
read      326.9   180.0   160.7   207.8   220.1   293.2   342.2   374.7   401.7   436.1   482.0   541.3   641.7  1385.9  7836.4  82025.4    81977
read      318.2   160.7   148.8   206.6   218.7   289.7   334.6   364.4   388.4   418.4   457.8   513.2   620.0   981.0  6479.5  91644.0    91567
read      347.3   217.7   160.7   207.7   220.4   303.9   371.2   421.3   456.6   492.8   530.3   578.7   676.5  1668.9 11184.0  48499.8    48236
read      320.9   151.8   148.8   207.6   219.9   291.6   337.3   367.8   392.4   423.5   464.4   522.2   624.0  1089.2  7245.8  91285.4    91726
read      342.9   218.3   148.8   207.0   219.8   302.4   365.0   411.1   446.2   483.3   521.4   567.5   659.4  1333.7  9717.1  52467.4    52458
read      332.3   186.8   160.7   207.5   220.0   296.2   348.7   386.0   416.5   454.5   499.2   551.3   641.9  1274.7  8086.7  70434.4    70467
read      329.5   187.0   160.7   206.6   218.9   294.5   346.1   383.0   412.8   450.3   493.7   544.2   641.0  1033.6  7986.4  71068.6    71151
read      332.9   157.9   160.7   206.5   219.1   297.2   351.6   390.7   423.1   462.3   505.4   554.5   646.4   994.0  5335.9  64942.0    65016
read      353.8   234.0   160.7   208.7   221.8   313.2   387.4   433.7   464.0   495.7   530.2   574.7   664.6  1871.8  9911.9  42084.4    42057
read      324.4   145.4   160.7   206.9   219.2   293.2   342.8   375.9   402.3   436.1   478.4   534.6   630.6   905.6  4668.0  78768.8    78821
read      338.4   209.8   160.7   207.8   220.5   300.4   356.6   397.1   430.2   469.0   511.7   562.9   655.4  1355.6 10337.0  60565.6    60720
read      355.0   239.0   160.7   208.7   221.9   313.3   389.6   437.8   469.3   500.9   535.0   579.7   664.4  1607.9 10255.7  39980.2    39911
read      382.2   294.2   160.7   231.2   250.4   371.7   409.5   428.5   442.0   459.9   482.4   519.4   615.6  4418.7 12350.5  10727.0    10628
read      330.0   164.5   160.7   208.9   221.2   296.0   346.7   382.9   411.4   447.4   491.3   546.0   643.8   961.7  6280.5  73509.6    73736
read      380.6   262.6   173.5   244.2   265.5   366.3   397.4   415.0   427.6   442.8   465.3   506.0   642.3  4371.0  9608.6   7393.8     7334
read      320.7   155.7   148.8   209.1   221.1   290.0   335.0   365.4   390.1   421.6   463.0   523.2   630.8  1243.3  7362.2  91871.0    91868
read      328.4   183.7   160.7   208.8   221.0   293.0   342.8   377.7   406.7   443.8   489.5   545.3   637.3  1278.3  8126.0  76567.0    76670
read      380.1   321.9   160.7   232.8   251.0   370.9   407.8   427.1   440.1   457.3   476.8   509.8   616.4  4870.8 12857.5  10487.6    10405
read      371.1   241.5   160.7   218.6   231.5   349.3   419.7   452.6   472.9   495.5   522.1   560.0   639.5  1872.0  9876.1  25939.4    26019
read      348.5   192.1   160.7   213.0   225.4   315.0   376.7   417.2   447.4   482.1   521.4   570.7   658.6   994.6  6056.5  55527.8    55530
read      369.8   313.6   160.7   213.9   226.9   334.2   417.0   456.1   479.9   504.3   533.6   574.3   657.9  2767.0 13728.6  29707.0    29615
read      337.3   163.0   160.7   208.5   221.2   301.3   356.3   394.8   426.4   464.8   509.7   563.9   664.1  1119.4  6717.9  66025.6    66057
read      347.6   174.7   160.7   210.0   223.0   308.9   370.5   414.9   449.6   489.2   531.7   582.1   674.7  1257.6  7666.9  55398.8    55281
read      372.0   194.3   160.7   217.5   231.0   358.3   427.0   456.4   474.8   496.7   522.6   558.6   639.7  1670.8  8859.2  21216.2    21177
read      319.4   168.4   148.8   207.3   219.5   289.7   334.3   364.3   388.6   420.0   462.3   522.2   620.8  1013.7  7517.6  88267.2    88239
read      334.6   186.1   160.7   208.6   221.2   298.9   350.7   388.0   418.4   455.8   500.7   555.9   649.5  1648.2  7116.4  70017.4    70227
read      374.4   240.7   160.7   215.5   228.6   350.6   428.3   460.4   481.5   504.1   533.5   574.5   657.6  3306.5  9344.2  23397.4    23421
read      317.8   137.8   160.7   208.6   221.0   291.4   334.8   362.8   385.2   413.3   452.0   508.7   614.2   967.0  4212.9  96796.4    97104
read      385.2   496.0   173.5   247.9   271.4   353.8   381.5   396.8   407.7   423.8   442.9   480.7   629.2  8376.9 17091.8   6212.6     6235
read      353.0   177.8   160.7   213.1   226.1   321.1   383.0   421.8   451.3   485.5   525.4   575.4   664.7  1218.3  7737.7  57982.6    58045
read      371.6   229.0   160.7   215.8   229.8   351.0   423.7   455.7   475.7   497.7   524.1   562.3   644.7  1878.9 10259.6  23870.6    23729
read      359.3   180.2   160.7   211.1   224.3   322.0   396.2   441.4   472.5   504.8   539.9   584.9   677.6  1494.6  6758.5  41096.8    40897
read      349.9   207.6   160.7   209.9   222.8   310.7   374.7   419.7   452.7   490.3   531.7   581.8   677.9  1379.9  9368.1  53567.4    53312

Total QPS = 50373.8 (55411188 / 1100.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 13686563683 bytes :   11.9 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.95%,48.00%,100.00%
