Random waveform, supplied seed
Total number of intervals = 220 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235, 58045, 23729, 40897, 53312)
Average QPS expected = 50394
Timestamp start: 1684773764139
Timestamp end: 1684774864615

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      377.9   255.7   160.7   223.2   238.4   373.7   415.9   436.1   452.0   468.2   492.8   529.6   619.3  3938.1 10533.7  12525.0    12508
read      361.8   217.2   160.7   210.9   224.1   324.4   402.8   447.1   476.1   506.3   539.6   584.2   675.0  1405.7  9042.0  38568.0    38491
read      316.5   145.2   160.7   207.8   220.0   289.8   334.5   362.7   384.7   411.9   449.6   504.2   600.7   999.4  5620.3  97787.2    97806
read      383.4   341.4   160.7   225.5   242.4   373.4   414.2   433.8   448.8   464.6   487.8   525.6   626.6  5512.9 12610.8  11825.8    11813
read      365.3   230.2   148.8   212.6   226.0   329.9   404.3   447.0   475.5   506.6   539.4   583.2   681.7  1657.5  9802.2  39497.2    39665
read      357.8   186.5   160.7   213.2   226.4   322.8   390.6   432.4   463.8   499.6   538.1   585.7   680.1  1155.8  8085.9  53591.4    53571
read      344.3   206.8   160.7   210.6   223.6   305.7   364.2   404.8   438.4   477.0   520.9   573.8   668.5  1413.6  8091.3  63017.0    63215
read      334.0   174.5   160.7   209.6   222.5   299.6   351.1   386.1   413.7   449.4   494.9   551.6   653.4  1430.1  7717.5  78587.4    78767
read      385.3   381.2   173.5   237.2   257.6   366.6   401.5   420.4   432.6   449.1   467.9   502.6   612.4  6503.3 15610.6   8567.4     8615
read      337.6   175.6   160.7   208.7   221.2   303.1   359.8   397.2   426.8   462.5   504.6   556.6   656.1  1202.8  8057.3  67803.8    67903
read      376.6   248.7   160.7   219.7   232.6   370.1   427.1   452.1   467.8   488.2   510.5   546.0   636.4  3739.8 12074.6  16551.2    16398
read      346.4   188.9   160.7   208.4   221.2   305.8   370.1   416.9   452.0   490.0   530.2   578.0   670.0  2046.8  8164.1  53463.0    53434
read      354.7   194.4   160.7   209.1   222.1   313.0   394.9   444.0   474.1   504.2   537.0   579.7   659.0  1093.1  9213.9  37975.8    38068
read      378.4   325.9   173.5   231.6   251.4   366.0   401.3   420.1   432.3   448.5   467.3   502.1   597.7  5145.7 15581.3   9143.2     9130
read      338.1   175.7   148.8   209.1   221.7   303.4   359.4   396.1   426.0   463.0   506.4   561.3   660.4  1266.8  7766.0  69141.0    69227
read      358.7   226.5   160.7   209.1   222.1   314.1   399.8   449.6   480.3   510.0   541.6   585.1   675.0  1870.5  9418.4  37709.6    37496
read      323.5   168.1   148.8   206.8   219.1   291.0   339.0   371.1   397.1   430.3   473.2   532.2   639.9  1376.8  7941.2  83880.0    83925
read      346.0   177.8   160.7   207.5   220.3   303.8   369.6   419.4   455.6   492.8   532.1   581.5   680.3  1283.8  6946.5  50976.8    51037
read      368.0   190.5   160.7   212.5   225.7   324.2   419.7   465.2   492.1   520.3   552.1   599.3   719.7  1167.7  5771.2  33815.4    33690
read      353.2   203.1   160.7   209.5   222.4   309.7   378.5   429.9   465.2   502.2   540.7   589.1   690.5  1608.6  8014.6  51305.0    51474
read      332.4   180.3   148.8   208.6   221.1   296.9   349.2   386.7   416.9   454.3   499.1   556.3   654.1   908.6  7923.1  73583.2    73708
read      321.3   141.4   160.7   209.3   221.7   294.6   340.2   368.9   391.2   418.7   456.2   511.7   617.3  1312.0  4326.9  98594.0    98618
read      322.9   168.3   148.8   206.5   218.7   290.8   339.2   371.6   398.6   432.6   476.8   535.6   630.5  1018.0  7619.8  82119.2    81977
read      319.2   175.7   148.8   206.7   218.8   289.4   335.5   365.5   389.3   419.4   459.5   516.4   617.9  1304.0  7923.3  91334.8    91567
read      350.9   176.9   160.7   208.6   221.6   309.5   378.4   428.6   463.7   499.9   538.3   588.2   684.0  1348.3  6453.4  48129.8    48236
read      319.4   180.7   148.8   207.1   219.3   290.1   336.2   366.3   390.0   419.6   458.5   514.0   615.1  1278.4  8165.9  91588.8    91726
read      346.0   187.3   148.8   207.5   220.3   305.2   369.9   417.9   453.3   490.6   529.6   577.9   676.3  1427.1  8126.1  52346.0    52458
read      331.4   174.6   148.8   206.5   218.8   294.8   348.6   386.9   417.8   455.9   500.8   554.1   656.0  1374.5  6252.0  70368.8    70467
read      333.0   167.0   160.7   207.4   219.8   296.4   350.4   388.6   418.8   456.5   502.4   558.6   654.3  1334.5  5939.8  71157.2    71151
read      333.8   173.6   160.7   206.7   219.2   295.8   351.5   391.9   425.1   465.5   511.0   562.9   652.4  1184.9  7433.4  65105.4    65016
read      353.9   218.2   160.7   208.5   221.4   308.4   386.1   439.1   471.7   504.8   539.5   584.6   678.6  2086.0  9297.4  41904.0    42057
read      330.1   185.1   148.8   208.1   220.6   295.6   346.8   382.4   409.7   445.3   489.8   547.1   653.3  1089.8  7997.8  78814.0    78821
read      342.1   192.6   160.7   208.3   221.1   301.6   361.3   403.7   438.4   479.4   523.8   577.4   679.3  1225.4  8124.6  60724.8    60720
read      357.4   199.6   160.7   208.7   221.6   311.2   393.6   446.3   478.4   509.8   543.7   588.8   683.0  2577.5  7956.4  40063.8    39911
read      379.4   337.5   160.7   229.4   247.0   371.6   412.0   431.9   446.4   462.3   483.4   516.3   612.0  3816.1 12819.7  10603.0    10628
read      332.0   159.3   160.7   209.0   221.6   299.2   352.1   387.7   415.5   449.8   492.7   546.9   642.3  1034.7  5783.3  73596.4    73736
read      369.6   340.6   173.5   238.0   257.3   355.1   387.3   403.3   417.0   431.2   452.1   484.8   584.7  3976.0 14867.7   7414.6     7334
read      319.9   154.4   148.8   207.5   219.8   291.9   337.6   366.9   390.1   419.2   458.5   515.5   623.9  1022.5  5436.0  91525.8    91868
read      327.9   185.0   160.7   207.1   219.3   293.4   343.6   378.1   405.5   441.9   486.4   541.9   640.7  1459.2  8866.2  76761.8    76670
read      370.2   261.1   173.5   226.9   244.4   365.7   403.1   421.7   433.4   449.5   467.5   500.7   583.8  2744.6 11779.0  10406.6    10405
read      380.3   248.4   160.7   219.5   233.6   354.0   427.6   461.3   483.6   507.2   537.2   582.2   692.0  3088.0 12910.7  26021.2    26019
read      352.0   212.1   160.7   211.2   224.0   315.1   377.6   419.8   451.9   488.6   529.6   581.5   681.8  1385.7  8697.0  55445.4    55530
read      374.6   232.3   160.7   215.0   228.1   336.3   426.5   467.3   491.8   517.8   548.1   595.4   710.9  2660.1  8169.8  29530.0    29615
read      340.1   177.6   160.7   208.8   221.4   302.7   360.7   399.9   431.8   469.2   513.2   569.5   662.4  1459.1  8094.6  66068.6    66057
read      345.8   190.2   148.8   207.8   220.5   303.9   368.2   415.9   452.7   492.3   533.5   583.8   681.4  1342.8  7900.8  55114.8    55281
read      367.2   233.6   160.7   215.1   227.9   350.2   422.2   451.9   470.1   491.3   515.0   552.2   637.8  1586.8  9401.1  21051.0    21177
read      322.3   162.1   148.8   207.5   219.8   291.5   339.0   370.1   395.0   426.4   468.4   527.7   631.9  1289.1  5950.6  88288.0    88239
read      333.9   182.8   160.7   207.9   220.4   296.8   350.9   389.7   421.1   459.5   504.8   561.1   665.1  1058.8  7539.5  69893.4    70227
read      366.0   226.0   160.7   213.3   226.5   341.3   422.4   454.2   473.7   495.5   520.9   556.8   643.2  1876.2 10185.9  23414.0    23421
read      323.8   166.6   160.7   210.1   222.6   296.5   342.7   371.8   394.8   422.8   460.1   515.3   621.4  1025.5  5830.9  96894.6    97104
read      369.8   324.9   173.5   242.2   262.4   351.0   379.6   396.5   408.5   424.9   445.1   479.9   604.8  4306.5 12809.1   6223.0     6235
read      351.5   184.9   160.7   212.7   225.6   319.6   381.0   418.5   446.4   478.8   516.9   566.9   672.3  1473.7  7536.9  57990.8    58045
read      370.2   219.3   160.7   214.2   227.6   345.6   424.9   457.4   478.0   500.0   527.3   567.1   654.9  2397.9  9171.8  23660.0    23729
read      354.1   201.0   160.7   209.6   222.6   315.9   389.7   435.9   466.1   496.4   528.8   571.6   668.8  1731.5  8747.0  40931.6    40897
read      343.8   178.3   160.7   208.3   220.9   304.9   367.6   412.4   446.3   482.9   521.9   570.5   665.4  1250.1  7960.7  53102.6    53312

Total QPS = 50371.5 (55408676 / 1100.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 13685942972 bytes :   11.9 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.95%,46.43%,100.00%
