Random waveform, supplied seed
Total number of intervals = 220 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235, 58045, 23729, 40897, 53312)
Average QPS expected = 50394
Timestamp start: 1684772574506
Timestamp end: 1684773675000

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      372.1   251.6   160.7   216.0   228.6   326.0   403.3   451.1   483.4   519.3   561.2   618.6   759.4  2301.7  8571.8  42684.0    42635
read      325.4   179.2   160.7   210.7   223.0   296.4   341.0   369.4   391.8   419.7   457.4   516.0   640.5  1826.4  6754.3  99193.6    99337
read      328.1   237.4   160.7   209.8   221.7   291.7   335.6   364.1   386.8   416.4   458.9   524.2   703.3  2963.3  7776.4  95274.0    95192
read      344.7   207.4   160.7   212.5   224.5   301.9   354.6   392.9   424.8   465.4   516.6   582.6   744.4  2711.3  8068.7  69169.4    69200
read      359.4   248.4   160.7   212.3   224.8   310.3   377.1   426.3   463.1   503.7   547.5   602.6   750.1  2369.3  9235.6  49534.4    49459
read      382.6   449.7   160.7   214.2   226.7   331.7   423.2   465.6   492.3   520.5   551.2   599.2   780.0  4331.5 17186.1  28963.8    29055
read      359.1   287.6   160.7   214.0   226.4   309.9   369.3   410.8   445.0   486.5   536.9   605.4   827.2  3017.0  8614.6  64255.2    64324
read      386.9   447.6   173.5   251.2   276.4   354.3   380.4   396.0   406.6   423.4   444.3   493.3   800.3  7859.4 16012.1   5713.6     5705
read      335.2   232.6   160.7   211.0   223.0   296.0   343.2   374.7   401.0   434.7   481.0   546.3   729.7  2824.2  8524.9  84522.2    84816
read      379.6   320.9   160.7   215.6   227.5   346.1   428.0   463.2   485.8   508.8   538.2   582.2   747.0  3312.0 12552.8  23517.8    23714
read      345.1   218.8   160.7   212.5   224.6   303.3   357.2   392.8   421.5   458.6   506.7   572.1   744.0  2791.7  8133.5  74169.2    74116
read      387.4   488.6   160.7   217.4   229.0   358.0   426.3   456.8   476.2   497.9   525.1   567.8   743.4  6126.9 20136.2  19894.8    19948
read      365.0   246.3   160.7   213.0   225.2   312.0   388.7   440.9   477.5   515.9   556.5   610.0   788.9  2964.4  9406.9  43970.6    44213
read      387.7   303.3   160.7   219.8   232.2   366.3   434.6   465.0   485.5   506.8   534.9   577.8   729.8  4015.2 11745.2  19448.6    19454
read      394.4   456.5   187.4   242.6   263.9   360.5   390.7   406.0   420.1   434.2   458.8   499.9  1256.5  7064.8 16542.0   7164.8     7190
read      363.4   204.7   160.7   215.7   227.9   320.5   388.4   432.3   465.7   503.0   543.8   594.6   771.6  2386.0  8084.8  47443.0    47657
read      358.4   234.6   160.7   211.0   223.3   306.4   380.4   432.7   468.5   506.0   545.0   593.8   770.1  2905.0  8989.1  44303.6    44399
read      393.6   535.1   173.5   245.6   268.8   357.1   386.6   401.8   415.3   430.4   453.2   494.6   869.7  7924.6 24617.8   6511.8     6481
read      395.1   464.2   187.4   252.3   275.4   361.8   390.4   405.2   419.1   432.9   457.1   502.8   845.9  8305.2 16436.2   5745.0     5807
read      342.1   233.9   160.7   210.2   222.7   301.0   353.0   387.3   414.3   448.9   494.6   560.2   805.1  2529.5  8202.5  82886.6    83137
read      393.9   348.6   173.5   234.7   253.3   371.9   408.6   428.4   442.5   460.8   485.3   531.2   859.8  4610.5 12661.6   9594.0     9580
read      376.5   285.8   160.7   214.4   226.9   323.5   405.7   454.8   487.2   521.6   559.1   610.7   828.2  3452.3 11118.9  37381.6    37385
read      368.2   234.8   160.7   210.5   223.1   317.4   411.5   459.4   489.3   520.0   553.1   601.3   747.1  2508.1  9373.2  33710.8    33706
read      363.7   246.8   160.7   208.3   220.9   312.4   402.8   450.5   480.7   511.7   545.2   591.9   743.8  2753.8 10350.7  35047.2    35204
read      369.8   298.0   160.7   211.1   223.9   310.8   381.7   433.7   471.3   514.4   561.8   624.0   960.0  3801.6  7958.4  50393.0    50438
read      351.5   231.1   160.7   207.5   219.5   297.0   366.9   420.1   457.7   496.8   538.5   591.2   800.7  2741.3  8538.2  49097.6    48878
read      379.8   423.1   160.7   211.8   224.6   314.1   395.2   450.8   488.2   527.5   570.4   627.8   892.0  4277.9 19481.6  42680.4    42682
read      369.7   250.5   160.7   211.1   223.5   324.9   418.4   458.1   482.9   508.7   539.8   583.1   719.8  3006.5  8170.1  27524.8    27416
read      341.9   332.5   160.7   207.6   219.6   293.3   347.9   390.2   424.2   465.8   515.0   574.4   726.1  3002.8 11250.2  64405.2    64424
read      337.9   185.1   148.8   207.7   220.2   299.7   358.0   399.0   431.3   469.1   512.2   565.5   661.2  1331.9  8484.5  64212.0    64364
read      370.5   347.0   173.5   249.9   274.4   349.4   374.3   390.1   400.0   414.9   434.0   470.8   601.0  7158.1 12680.2   5477.4     5481
read      376.2   201.7   160.7   220.0   234.4   357.0   422.6   454.6   475.0   498.3   526.2   566.4   663.4  2702.3  8535.2  26268.8    26227
read      377.7   191.4   160.7   220.4   235.4   358.9   427.0   459.7   481.2   504.1   532.7   573.7   662.7  1381.2  8755.2  26646.4    26586
read      324.2   133.1   160.7   207.6   220.0   294.0   342.8   374.6   400.0   431.1   471.3   531.3   632.5  1213.3  4587.3  86120.4    86286
read      368.4   237.6   160.7   213.9   227.2   343.6   422.7   454.7   474.6   497.4   524.7   563.8   646.2  2369.7 10158.7  24496.4    24452
read      361.6   227.5   160.7   211.6   224.7   332.5   415.8   449.9   470.7   493.4   518.6   549.9   632.0  1989.1 10705.9  26895.6    26832
read      372.9   244.1   160.7   213.8   227.4   336.4   425.1   464.4   488.4   513.0   542.2   583.7   683.8  2690.6 10161.6  29925.0    29795
read      358.3   191.0   160.7   211.7   225.2   317.4   391.3   440.0   473.3   509.0   546.0   591.4   682.9  1013.1  8954.3  46401.0    46224
read      329.7   176.6   160.7   209.7   222.5   297.7   347.1   380.6   406.1   438.8   480.6   538.6   640.3  1113.6  6949.5  84771.8    84587
read      344.6   199.1   160.7   210.0   223.2   306.8   366.4   407.4   439.6   478.3   522.4   576.5   674.0  1282.8  8028.9  63656.4    63389
read      350.6   193.8   160.7   208.8   221.7   311.0   381.4   429.5   461.9   495.8   532.9   579.8   670.3  1205.3  8433.4  46961.0    46953
read      322.8   209.0   160.7   207.0   219.2   292.5   340.8   371.7   396.0   426.0   464.4   519.9   623.1  1209.6  8315.2  90378.0    90536
read      377.5   268.8   160.7   224.8   241.3   372.5   413.7   433.3   448.0   463.7   486.2   523.4   633.7  3501.6 12234.5  12545.8    12508
read      363.4   217.4   160.7   211.6   225.1   326.9   404.5   448.3   476.0   504.6   537.2   582.5   683.6  1813.3  8652.6  38423.0    38491
read      316.9   144.7   160.7   206.3   218.3   289.1   334.0   363.4   386.5   415.3   454.7   511.0   617.9  1014.9  5732.8  97779.0    97806
read      375.9   320.7   160.7   225.6   242.1   371.8   411.4   430.4   443.8   459.3   477.2   506.2   591.8  4114.5 12477.8  11831.2    11813
read      361.9   194.2   160.7   211.5   225.0   325.1   401.1   446.0   475.2   505.2   538.7   583.5   681.9  2137.4  7846.2  39717.8    39665
read      348.5   241.8   160.7   209.0   222.0   311.4   376.1   419.6   451.1   485.6   523.7   573.2   672.9  1233.4  9576.9  53583.4    53571
read      340.7   181.6   160.7   208.5   221.1   303.7   362.6   402.2   433.9   470.0   510.9   562.9   677.4  1421.5  7807.0  63223.6    63215
read      327.8   192.6   160.7   207.3   219.5   294.3   345.3   379.6   406.1   439.8   482.8   537.7   635.2  1429.9  8310.1  78748.2    78767
read      382.1   419.8   173.5   237.2   257.9   364.4   395.4   411.7   423.7   435.8   456.7   488.3   597.2  6603.3 19244.2   8595.0     8615
read      339.7   200.3   160.7   209.2   221.7   304.5   361.8   398.6   427.3   461.7   502.5   554.4   673.6  1463.6  8577.7  67876.0    67903
read      372.7   266.1   160.7   219.6   233.0   367.1   419.8   443.4   458.9   475.6   498.4   532.7   623.0  3361.3 11737.1  16501.2    16398
read      346.0   222.7   160.7   208.4   221.2   306.4   370.3   416.0   449.9   486.6   526.9   575.4   660.7   932.6 10910.1  53579.4    53434
read      360.0   273.3   160.7   209.8   222.9   315.6   398.8   446.2   475.5   505.7   538.5   582.8   681.9  2153.9 12899.6  38101.6    38068
read      372.0   309.1   160.7   233.8   253.8   361.1   392.7   408.7   421.3   433.8   453.5   481.2   582.0  4150.6 13676.7   9163.6     9130
read      338.1   179.9   160.7   208.4   221.1   303.9   361.4   398.8   428.1   462.5   503.7   556.6   658.8  1169.0  7905.2  69314.0    69227
read      357.4   188.9   160.7   209.0   222.2   316.2   401.1   449.1   478.4   507.6   538.9   580.4   663.6  1180.0  8053.6  37404.8    37496
read      326.7   177.5   160.7   207.8   220.0   294.3   344.7   378.3   404.1   436.4   477.7   536.2   635.3  1079.5  7957.7  84019.6    83925
read      350.2   231.4   160.7   208.6   221.6   308.6   375.4   422.0   455.0   491.1   529.6   577.1   673.5  2197.7  9048.6  51061.4    51037
read      362.3   192.7   160.7   211.4   224.5   322.9   410.9   453.3   479.8   506.6   537.1   578.9   665.4  2094.0  7805.1  33758.2    33690
read      346.1   199.1   160.7   208.2   221.1   306.5   372.3   418.2   451.1   486.5   525.1   572.3   658.7  1282.6  9420.9  51652.6    51474
read      332.6   181.7   148.8   207.8   220.2   297.2   351.1   387.8   416.5   452.1   495.7   548.6   642.1  1348.2  7987.6  73530.2    73708
read      316.8   177.2   160.7   207.1   219.2   289.0   333.8   362.7   384.9   412.4   449.8   504.5   609.6  1123.1  7868.4  98574.4    98618
read      327.0   176.7   148.8   207.4   219.6   294.3   345.4   379.6   404.9   437.5   479.5   536.0   631.9  1444.0  6831.5  81969.2    81977
read      324.1   207.1   160.7   207.7   220.0   294.4   342.7   373.1   396.9   425.9   464.0   520.2   623.3  1218.8  8998.6  91630.4    91567
read      351.8   191.6   160.7   209.2   222.2   310.7   382.3   430.5   463.8   498.7   535.5   582.3   680.2  1248.9  8223.5  47928.2    48236
read      321.2   170.6   160.7   206.8   219.0   290.6   338.0   368.7   393.2   423.7   463.5   521.2   637.9  1163.1  6744.2  91618.8    91726
read      347.0   181.3   160.7   208.5   221.3   306.5   371.7   418.5   452.2   488.4   526.8   574.9   677.9  1706.0  6850.7  52432.0    52458
read      335.3   183.7   160.7   208.0   220.5   299.5   355.7   392.9   422.8   459.3   501.8   554.0   650.4  1447.8  8243.7  70467.8    70467
read      335.0   186.2   160.7   208.6   221.2   299.8   354.5   391.9   421.6   457.5   499.7   550.6   651.0  1168.2  8513.7  71097.4    71151
read      334.3   207.3   160.7   206.9   219.2   296.8   353.4   393.4   424.7   461.7   504.2   553.8   639.9  1102.4  9103.7  65086.8    65016
read      352.5   193.3   160.7   208.4   221.4   311.7   390.1   437.8   468.5   499.7   533.8   577.5   664.9  1329.8  7971.4  41895.8    42057
read      326.2   180.7   160.7   206.4   218.7   293.2   344.4   378.7   405.6   440.5   483.6   538.0   631.3  1091.4  8122.9  78756.0    78821
read      337.6   189.4   160.7   206.6   219.1   299.0   358.9   400.5   433.4   470.9   511.9   562.9   655.2  1196.6  8330.6  60708.8    60720
read      351.8   213.0   160.7   208.3   221.1   309.8   389.5   438.8   468.7   498.8   531.7   574.6   652.0  1285.1  8497.7  39886.0    39911
read      374.2   268.7   173.5   229.4   247.5   367.5   402.6   421.2   433.1   448.9   466.6   500.0   597.7  4064.5 11029.7  10637.6    10628
read      333.6   192.9   160.7   208.3   220.7   300.1   354.3   389.8   417.4   451.4   492.8   545.2   639.2  1277.7  8262.9  73819.4    73736
read      382.1   336.8   173.5   242.3   264.5   363.5   392.7   408.0   421.0   434.1   457.0   494.7   640.9  4665.8 15612.6   7273.8     7334
read      320.4   146.9   160.7   207.6   219.7   292.1   339.2   369.4   393.2   423.1   462.4   517.3   617.2   998.0  6053.3  91704.4    91868
read      332.1   173.4   160.7   207.7   220.2   297.6   351.0   386.8   414.5   449.1   492.1   547.7   651.5  1337.0  7371.2  76591.4    76670
read      375.0   369.2   173.5   229.2   247.1   365.8   401.3   420.0   432.0   448.0   466.8   500.4   590.1  4481.1 15985.5  10362.0    10405
read      378.4   266.2   160.7   216.7   231.2   355.0   426.3   459.1   479.6   500.4   526.6   564.5   662.7  3465.9 10973.1  25954.0    26019
read      354.9   199.8   148.8   211.0   224.2   321.7   386.9   426.4   455.7   489.4   527.7   577.7   677.9  1274.6  8449.1  55529.0    55530
read      375.4   198.7   160.7   215.4   228.8   343.4   430.1   467.9   491.7   516.7   544.9   588.4   698.1  1901.4  8004.2  29610.8    29615
read      339.4   166.6   160.7   208.6   221.4   303.6   361.8   400.3   431.4   468.6   511.0   563.8   665.2  1191.5  5639.6  65930.6    66057
read      345.3   182.7   160.7   206.7   219.5   305.5   369.6   416.3   451.9   490.9   531.9   580.6   674.9  1050.7  6088.8  55335.6    55281
read      378.3   239.5   160.7   217.0   230.1   363.6   436.0   465.4   484.9   505.0   532.2   571.6   659.1  2863.6  9859.4  21182.4    21177
read      319.5   159.6   160.7   206.0   217.9   289.7   337.4   368.5   393.0   423.5   463.6   519.1   616.4  1137.4  7723.9  88175.8    88239
read      333.4   196.7   148.8   207.3   219.7   296.9   351.9   390.2   420.5   457.1   501.1   552.2   641.6  1160.0  8490.7  70121.2    70227
read      379.2   397.4   160.7   215.9   229.4   354.5   428.1   458.5   478.4   500.4   528.3   570.8   687.9  4238.3 14860.7  23464.6    23421
read      320.7   164.4   160.7   208.0   220.4   293.1   339.3   368.7   391.7   420.1   457.7   510.9   615.8   990.1  8007.9  97225.8    97104
read      377.1   320.4   173.5   247.9   270.9   357.9   385.6   400.4   412.6   427.2   447.0   485.0   605.1  5530.5 11041.2   6234.6     6235
read      353.4   168.6   160.7   212.5   225.7   324.5   386.8   423.8   451.4   483.1   520.0   568.2   670.5  1124.0  7122.2  57933.2    58045
read      374.9   219.6   160.7   217.4   231.2   355.7   428.9   458.9   478.6   500.7   528.9   571.9   678.9  1530.4  8977.9  23865.6    23729
read      361.5   267.7   148.8   210.4   223.8   320.3   398.6   444.9   475.1   505.7   539.4   584.1   675.1  1653.6 11410.7  40952.2    40897
read      352.1   198.9   160.7   209.8   222.9   313.2   380.0   425.4   458.7   494.7   533.7   583.0   683.8  1277.4  8660.0  53200.2    53312

Total QPS = 50376.8 (55414456 / 1100.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 13687370632 bytes :   11.9 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.93%,47.98%,100.00%
