Random waveform, supplied seed
Total number of intervals = 350 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235, 58045, 23729, 40897, 53312, 87262, 81836, 92274, 47252, 75747, 80994, 98224, 7737, 37514, 10640, 90490, 92514, 89245, 73823, 46565, 21419, 66915, 31667, 72255, 99535, 9226, 67844, 71413, 97328, 55113, 53743, 15253, 90605, 25767, 93458, 95080, 88399, 95681, 33003, 98809, 64610, 51183, 20194, 7602, 46677, 5577, 23035, 57516, 62851, 38431, 25729, 19443, 19461, 42341, 5691, 40223, 29941, 41162, 43863, 20318, 93421, 48578, 40595, 17677, 78948, 9703, 9686, 7968, 15830, 8192, 79410, 76582, 54634, 72177, 15101, 8167, 44130, 53047, 97171, 81360, 77277, 38294, 11165, 74155, 12255, 52404, 17057, 6005, 85707, 79742, 58322, 26212, 69487, 29507, 51412, 67374, 55125, 53048, 12192, 36138, 60799, 36368, 39729, 95693, 40999, 65037, 12633, 50117, 62765, 12379, 49369, 39111, 52692, 24539, 61591, 47864, 16479, 75268, 8714, 13002, 77147, 43518, 27206, 55859, 37448, 45026, 99974, 64632, 49061, 80418, 16471, 35694, 13935, 79838, 48842)
Average QPS expected = 50036
Timestamp start: 1684939887598
Timestamp end: 1684940848098

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      365.2   261.2   160.7   206.6   219.7   330.3   389.5   423.6   449.0   479.5   522.2   590.3  1007.6  3633.7  8548.4  46654.2    46677
read      357.1   529.8   173.5   224.6   246.7   325.6   348.3   363.0   372.3   386.7   402.9   442.0   930.7  7797.6 25315.2   5551.3     5577
read      385.1   530.5   160.7   207.3   221.0   344.7   405.1   435.1   455.9   479.2   509.9   570.5  1011.0  6858.8 30636.3  22796.7    23035
read      354.3   235.7   160.7   205.7   218.7   323.3   381.7   414.5   438.2   468.8   508.5   576.7   809.1  2119.9 10284.7  57479.3    57516
read      347.2   217.8   160.7   202.1   213.9   316.8   376.0   409.3   433.5   462.9   502.6   568.7   777.2  1863.1  7943.3  62907.6    62851
read      367.8   438.4   160.7   200.3   211.5   310.5   381.3   424.1   453.0   485.1   524.6   586.7  1252.6  4935.1 18170.4  38451.6    38431
read      374.9   480.4   160.7   199.5   210.7   328.2   409.5   444.4   466.9   492.7   524.4   578.2   851.0  6208.0 24795.4  25709.8    25729
read      357.8   248.1   160.7   199.2   209.9   342.7   407.9   435.5   454.0   472.7   497.7   536.7   743.8  3541.8  7937.2  19436.7    19443
read      363.0   291.9   160.7   198.9   209.9   345.1   410.4   438.3   456.6   476.0   501.7   544.8   865.8  3098.7 15867.1  19398.2    19461
read      344.6   301.2   160.7   196.0   207.1   298.9   366.2   409.0   440.1   472.1   511.8   568.6   817.7  2860.2 15649.9  42300.0    42341
read      342.7   598.3   160.7   220.3   241.8   314.1   336.6   348.4   359.4   370.3   389.7   427.4   638.8  4134.1 31583.7   5678.5     5691
read      366.5   323.9   160.7   203.0   215.2   330.0   387.4   421.0   446.1   476.0   516.5   581.7  1079.6  3489.7 12339.6  40042.2    40223
read      352.3   234.0   148.8   200.3   211.8   323.4   389.4   425.2   449.5   475.8   507.9   557.6   745.2  2627.2  9278.5  29902.2    29941
read      361.7   427.0   148.8   201.8   213.7   311.6   373.3   413.2   442.7   475.7   516.0   576.9  1082.1  5533.9 16720.6  41120.0    41162
read      350.8   235.8   160.7   202.5   214.2   312.2   376.3   414.7   443.4   475.6   517.9   581.8   817.3  2594.2 11036.6  43960.7    43863
read      363.7   448.1   160.7   198.3   210.0   337.6   397.3   424.8   442.7   461.8   486.7   528.4   801.5  6182.1 24105.9  20299.6    20318
read      351.4   299.2   160.7   204.3   217.4   313.2   363.1   392.9   415.8   443.7   482.7   551.9   977.3  3668.7  8198.2  93225.5    93421
read      365.3   297.0   160.7   203.2   215.5   316.7   383.4   422.8   452.0   487.2   535.0   614.4  1120.8  3763.2 11404.8  48655.6    48578
read      353.4   279.4   160.7   197.4   208.8   305.0   371.5   412.5   442.0   475.0   515.4   576.7  1016.9  3531.9  8775.7  40651.3    40595
read      362.4   446.6   160.7   196.1   207.4   340.7   392.6   417.1   433.1   452.7   474.9   521.5   910.8  5521.5 17311.5  17454.5    17677
read      344.7   281.0   160.7   204.1   215.9   306.1   357.6   387.4   409.9   438.0   477.4   545.3   934.1  3344.9  9531.4  78910.5    78948
read      354.5   279.1   160.7   210.0   225.2   339.2   369.7   386.3   397.4   411.5   431.4   470.4   924.1  4196.8 10524.2   9706.9     9703
read      349.4   319.6   160.7   213.8   231.5   334.8   362.6   376.1   387.9   399.8   419.3   454.0   673.0  4556.9 12597.7   9690.9     9686
read      350.5   686.9   160.7   219.2   237.0   328.6   354.3   367.4   376.1   389.6   403.1   433.8   565.8  7536.5 45842.3   7998.2     7968
read      344.5   239.5   160.7   211.2   227.0   338.6   375.9   394.2   405.9   421.1   436.2   466.3   578.2  3790.2  9444.8  15804.7    15830
read      335.6   319.2   160.7   219.6   237.4   325.2   348.7   362.3   370.8   382.8   397.9   426.2   507.4  4576.0 13693.2   8173.1     8192
read      321.9   201.9   148.8   199.4   210.8   299.9   349.4   375.2   395.1   418.5   448.6   493.7   610.2  1735.7  8370.8  79264.0    79410
read      319.3   192.4   148.8   201.2   212.5   298.3   346.7   372.3   392.3   415.8   446.3   491.7   592.0  1433.2  7537.6  76346.9    76582
read      324.9   162.6   148.8   201.0   212.2   301.7   355.7   385.2   406.6   432.7   462.3   503.2   613.3  1349.1  5761.1  54536.7    54634
read      321.9   150.4   148.8   204.0   215.5   299.4   348.5   375.0   395.9   421.0   452.2   496.1   604.6  1679.1  5168.7  72024.0    72177
read      333.2   160.9   160.7   205.1   217.7   337.2   373.3   390.1   400.7   414.5   430.1   457.9   541.7  1469.0  7706.6  15099.3    15101
read      344.7   408.0   160.7   212.7   230.1   328.5   353.4   366.9   375.8   390.0   404.2   435.6   541.9  7647.7 15774.6   8122.2     8167
read      349.4   201.8   160.7   205.0   218.1   335.1   385.5   413.6   433.5   457.0   485.1   527.9   662.7  1865.4  8440.3  44182.5    44130
read      346.7   233.8   160.7   204.0   216.6   327.2   380.5   409.9   431.6   457.0   487.9   534.4   672.6  1782.5 10648.5  53181.8    53047
read      332.5   209.3   148.8   205.1   217.9   304.7   349.8   375.3   395.5   420.1   453.3   508.2   769.0  2331.5  8035.9  97036.4    97171
read      322.8   142.7   148.8   204.3   216.7   302.8   350.2   375.0   394.7   418.0   447.8   493.6   609.7  1655.2  5302.4  81128.7    81360
read      322.4   198.6   160.7   202.9   214.3   299.9   348.5   374.4   395.3   419.8   450.5   496.2   617.5  1455.1  7418.0  77349.1    77277
read      328.6   237.9   148.8   196.0   207.9   305.8   364.1   396.5   418.2   440.9   465.3   502.4   599.4  1367.0 12408.6  38291.6    38294
read      339.2   200.6   148.8   206.3   221.1   336.6   366.2   381.4   392.6   403.7   423.4   454.7   559.7  3850.7  7503.2  11124.4    11165
read      324.8   164.4   148.8   202.6   214.0   304.8   354.6   381.1   400.5   424.8   455.0   499.4   619.0  1290.4  7622.5  73764.0    74155
read      337.7   276.6   160.7   205.4   218.8   335.6   367.2   383.3   394.4   406.1   425.7   455.9   553.3  3210.0 12337.4  12430.9    12255
read      331.1   198.8   160.7   201.2   212.4   310.1   363.1   391.6   412.5   437.3   467.1   508.8   639.9  1343.3  7644.9  52286.9    52404
read      344.0   270.0   160.7   203.5   215.4   340.7   383.6   402.8   416.5   430.5   450.3   480.1   590.0  4020.4 12409.9  17097.8    17057
read      331.1   326.7   173.5   221.5   241.8   315.0   337.3   348.9   359.5   370.1   388.0   420.9   533.2  4256.4 15262.0   6084.0     6005
read      323.7   638.8   148.8   199.6   211.2   299.6   347.8   373.9   393.5   416.4   446.1   492.1   615.3  1975.2 11391.0  85414.9    85707
read      325.3   206.3   160.7   203.0   214.5   301.2   351.1   379.5   400.7   427.2   460.9   508.7   626.2  1493.2  8051.9  79572.7    79742
read      336.9   543.0   160.7   206.4   219.3   307.0   363.4   397.8   424.8   455.8   491.8   540.2   641.4  1272.7  8337.5  58494.5    58322
read      353.0   226.5   160.7   203.5   215.7   331.6   404.8   434.7   453.9   473.4   497.7   533.7   625.0  3638.0 11479.8  26052.0    26212
read      322.4   174.2   160.7   201.1   212.5   298.7   349.6   378.0   399.9   427.5   461.7   507.0   608.8  1308.0  6206.0  69573.1    69487
read      340.9   185.4   160.7   198.6   210.5   319.2   389.3   421.2   440.9   461.7   486.7   522.0   620.2  1917.6  7862.4  29570.5    29507
read      337.0   194.0   148.8   200.6   211.9   306.6   367.5   402.9   429.3   458.4   491.7   538.7   676.9  1590.2  8342.7  51361.8    51412
read      329.2   240.6   160.7   202.6   213.4   297.6   352.0   385.3   410.9   441.7   478.7   528.1   638.3  1810.4  9615.9  67332.4    67374
read      337.2   190.4   160.7   204.6   216.5   303.8   364.2   401.1   429.6   462.2   499.4   547.2   648.4  1580.5  8768.3  54913.8    55125
read      332.0   218.3   148.8   202.9   214.0   299.3   357.4   393.0   419.5   449.7   484.6   531.5   630.3  2173.1  8501.0  53328.7    53048
read      356.7   388.4   160.7   213.1   227.9   348.5   383.6   400.3   412.6   426.3   443.0   470.7   565.5  7696.9 20755.3  12242.9    12192
read      346.3   214.9   148.8   205.3   218.0   318.1   383.3   418.9   441.9   466.9   496.4   539.8   672.5  1937.6  9557.5  36057.5    36138
read      335.6   215.8   160.7   204.3   216.3   309.5   364.5   394.8   417.4   444.0   476.1   527.5   664.8  1486.0  9734.5  60840.0    60799
read      338.1   319.0   148.8   200.9   212.0   312.0   375.2   410.2   433.1   456.9   484.2   524.5   638.6  1233.2 13266.1  36301.8    36368
read      336.3   183.3   160.7   201.2   212.4   311.0   372.1   406.6   429.8   454.6   483.1   524.8   641.1  1859.9  6727.9  39882.9    39729
read      320.9   173.1   160.7   203.4   214.7   296.9   343.6   370.0   390.4   414.9   447.2   498.1   640.9  1677.6  9030.3  95437.5    95693
read      337.6   212.2   148.8   199.0   210.6   306.5   373.7   414.4   441.2   468.7   499.7   542.2   647.3  1194.4  5943.6  40958.2    40999
read      333.0   169.8   148.8   200.8   212.3   304.3   361.6   395.1   421.0   451.7   488.8   540.4   667.2  1592.2  7541.6  65194.9    65037
read      355.3   264.7   160.7   208.4   222.7   353.6   392.7   411.6   424.5   437.7   458.5   489.7   592.0  3850.2 12122.6  12681.1    12633
read      336.1   159.0   148.8   203.6   215.2   308.8   368.0   403.4   430.1   459.0   492.3   537.7   635.2  1620.8  7621.8  49877.1    50117
read      333.0   171.8   160.7   205.5   218.0   306.0   360.1   391.7   415.5   443.7   478.5   528.9   652.0  1366.4  7789.2  62630.9    62765
read      348.4   282.3   160.7   212.0   226.4   345.3   379.3   396.4   408.1   422.9   438.2   467.3   548.6  3769.9 12839.3  12364.0    12379
read      335.0   168.8   160.7   204.0   215.8   310.5   366.8   399.0   422.6   449.1   480.4   527.5   647.4  1423.0  6697.9  49243.6    49369
read      339.4   163.8   160.7   204.4   216.3   311.3   375.4   414.3   439.9   465.8   496.6   538.7   629.0  1168.9  5672.5  38907.6    39111
read      336.1   197.0   160.7   205.5   217.9   304.5   361.8   397.9   426.3   458.4   494.4   541.1   633.4  1601.9  6726.1  52589.1    52692
read      356.5   251.0   160.7   206.6   219.6   332.1   407.5   439.0   458.6   479.7   504.2   542.6   652.7  2000.3  8208.4  24681.1    24539
read      331.7   174.6   148.8   204.3   215.8   296.7   351.3   388.1   418.7   456.7   502.1   560.3   643.1  1147.5  7748.4  61412.0    61591
read      337.0   199.0   160.7   201.5   212.4   300.5   365.2   409.3   439.8   473.6   508.4   552.7   653.8  1455.2  7953.0  48128.4    47864
read      351.4   184.3   160.7   208.8   222.4   347.2   396.3   418.8   432.7   449.6   467.9   499.1   587.6  2340.3  8451.1  16591.3    16479
read      320.5   192.5   160.7   201.5   212.3   290.8   341.2   372.3   397.8   429.6   469.9   522.3   615.4  1377.2  7861.8  74908.4    75268
read      353.9   320.8   160.7   223.2   242.1   342.4   371.4   387.9   398.8   412.2   428.3   455.1   534.4  4971.3 12643.2   8816.7     8714
read      358.5   224.1   173.5   219.4   237.6   354.0   395.6   416.3   429.7   445.2   463.3   492.6   551.3  2250.3 11213.1  12823.3    13002
read      322.6   145.2   160.7   203.1   214.1   294.0   343.4   373.5   399.1   431.4   472.7   528.3   625.4  1562.8  5284.9  77096.7    77147
read      336.0   183.3   148.8   201.6   212.5   297.6   364.3   410.5   443.6   476.3   508.9   551.5   650.1  1172.5  8148.2  43433.8    43518
read      346.4   225.6   160.7   203.0   214.9   314.4   395.3   433.4   455.6   478.3   503.3   538.1   610.6  1780.4 10661.9  27289.5    27206
read      327.6   148.7   148.8   201.7   212.4   293.4   349.9   389.5   422.0   458.8   498.4   545.9   630.1   839.0  6565.1  55986.5    55859
read      345.7   263.6   160.7   201.5   212.6   305.1   379.6   427.0   456.6   486.3   517.6   557.5   652.5  3257.0  5978.8  37378.5    37448
read      346.5   184.7   160.7   202.8   214.2   308.1   379.8   425.8   457.1   490.0   526.7   577.3   689.6  1363.4  7735.4  44968.4    45026
read      308.4   126.0   160.7   199.9   210.6   286.1   331.4   358.0   377.5   402.8   437.3   490.2   586.4   818.0  3128.3  99894.9    99974
read      323.5   149.5   160.7   201.0   211.9   290.8   343.3   377.5   406.0   441.5   483.6   535.1   627.7  1698.9  4538.9  64659.3    64632
read      337.3   188.1   148.8   201.7   212.4   299.7   363.1   405.4   436.7   471.1   507.8   556.8   672.2  1624.2  7985.3  49281.8    49061
read      321.6   205.0   160.7   200.6   211.6   289.8   337.7   367.2   391.3   422.5   464.6   523.5   638.8  2550.7  7447.6  80577.8    80418
read      356.8   166.2   160.7   210.5   224.3   352.8   407.2   431.1   446.7   462.8   483.2   509.3   601.7  2503.0  5238.6  16240.4    16471
read      343.7   177.3   160.7   201.0   212.3   304.8   382.6   432.0   461.7   490.9   522.0   562.8   643.7  1124.1  7802.9  35596.4    35694
read      358.3   192.5   160.7   214.4   228.6   354.9   402.5   425.2   439.7   456.2   473.4   503.7   593.1  1759.3  8009.2  14045.5    13935
read      322.5   163.7   160.7   202.7   213.6   290.4   338.9   370.6   397.2   431.3   476.7   537.4   636.1  1598.7  6014.4  79515.3    79838
read      338.2   140.0   160.7   203.4   214.4   300.1   362.7   410.3   445.1   485.0   528.1   576.2   661.6   985.5  4268.5   4315.6    48842

Total QPS = 50002.0 (48001896 / 960.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 11856468065 bytes :   11.8 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.96%,46.70%,100.00%
