Random waveform, supplied seed
Total number of intervals = 350 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235, 58045, 23729, 40897, 53312, 87262, 81836, 92274, 47252, 75747, 80994, 98224, 7737, 37514, 10640, 90490, 92514, 89245, 73823, 46565, 21419, 66915, 31667, 72255, 99535, 9226, 67844, 71413, 97328, 55113, 53743, 15253, 90605, 25767, 93458, 95080, 88399, 95681, 33003, 98809, 64610, 51183, 20194, 7602, 46677, 5577, 23035, 57516, 62851, 38431, 25729, 19443, 19461, 42341, 5691, 40223, 29941, 41162, 43863, 20318, 93421, 48578, 40595, 17677, 78948, 9703, 9686, 7968, 15830, 8192, 79410, 76582, 54634, 72177, 15101, 8167, 44130, 53047, 97171, 81360, 77277, 38294, 11165, 74155, 12255, 52404, 17057, 6005, 85707, 79742, 58322, 26212, 69487, 29507, 51412, 67374, 55125, 53048, 12192, 36138, 60799, 36368, 39729, 95693, 40999, 65037, 12633, 50117, 62765, 12379, 49369, 39111, 52692, 24539, 61591, 47864, 16479, 75268, 8714, 13002, 77147, 43518, 27206, 55859, 37448, 45026, 99974, 64632, 49061, 80418, 16471, 35694, 13935, 79838, 48842)
Average QPS expected = 50036
Timestamp start: 1684938832147
Timestamp end: 1684939792652

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      374.5   235.4   160.7   207.9   222.3   338.3   414.1   461.2   492.3   524.6   560.5   611.4   735.9  2082.3  9421.6  29834.2    29941
read      375.0   269.0   160.7   203.0   215.1   318.7   394.9   445.0   480.9   521.6   568.1   637.7  1130.4  3287.9  9035.4  41101.8    41162
read      353.4   289.2   160.7   199.1   210.4   296.3   365.6   417.3   456.1   498.2   543.1   601.7   898.4  4480.1  9323.1  43850.2    43863
read      357.4   243.6   160.7   203.4   214.6   329.6   402.7   434.6   454.8   475.9   501.4   541.9   738.7  2991.6  9062.2  20412.4    20318
read      327.3   272.5   148.8   198.6   209.7   289.7   334.2   361.2   382.6   411.5   456.3   529.9   779.3  3415.1  9656.9  93213.1    93421
read      333.3   233.0   148.8   196.3   207.6   288.2   345.1   390.1   425.1   466.1   510.9   566.6   719.0  2622.8  8923.2  48848.0    48578
read      346.8   331.3   160.7   197.0   208.5   292.7   360.7   408.1   441.5   477.5   516.7   569.8   847.3  3931.2 11067.3  40655.3    40595
read      359.7   289.2   160.7   207.9   221.3   339.8   397.5   423.6   440.9   461.2   487.2   529.2   721.7  3168.7 12611.9  17840.0    17677
read      335.2   412.9   148.8   197.8   208.8   290.0   338.8   369.8   395.5   429.8   480.9   553.0   817.8  3586.3 15461.9  78802.5    78948
read      371.3   340.7   173.5   228.7   245.3   348.8   387.0   405.2   419.4   433.7   455.6   491.0   901.4  5007.3 14332.6   9659.3     9703
read      379.5   430.1   160.7   232.2   249.6   351.9   393.7   413.8   427.0   441.9   462.5   495.7   732.9  6908.7 14605.4   9627.6     9686
read      389.1   482.8   173.5   241.3   259.8   354.3   392.2   410.5   424.2   438.4   461.0   497.4  1218.3  5178.3 29695.6   7956.4     7968
read      384.6   400.7   160.7   221.4   237.9   354.7   410.5   439.2   459.7   483.1   511.5   561.4   792.8  4836.3 15453.1  15840.0    15830
read      358.3   349.9   173.5   230.5   249.6   337.6   368.4   384.8   396.0   409.3   429.2   464.0   727.4  5237.0 14759.6   8268.0     8192
read      336.7   293.6   160.7   198.2   209.4   292.1   341.6   372.7   398.7   432.1   479.5   549.2   852.7  4186.8  9841.4  78970.9    79410
read      331.9   360.4   148.8   196.1   207.2   287.0   334.1   364.1   388.7   422.1   470.2   542.8   790.7  3665.2 12110.5  76548.0    76582
read      357.9   318.2   160.7   199.9   211.1   297.4   360.6   408.7   452.0   505.4   564.3   631.5   983.1  3349.5  9466.6  54684.4    54634
read      333.6   225.3   160.7   200.2   210.8   286.5   335.4   369.9   401.6   449.9   516.2   590.5   786.2  2957.0  6807.5  72501.8    72177
read      378.1   474.3   160.7   216.2   230.0   358.6   415.0   441.1   456.7   472.5   496.0   530.0   634.7  4700.8 20373.6  15130.9    15101
read      367.7   294.1   173.5   235.3   254.8   357.6   394.3   411.9   423.9   435.9   456.2   484.3   548.3  4428.9 10045.6   8265.8     8167
read      355.6   185.4   160.7   203.9   215.5   317.1   384.3   431.2   470.6   512.4   555.8   605.0   687.3  1363.2  5225.6  43851.3    44130
read      353.6   180.8   160.7   205.2   217.2   316.4   379.1   422.7   459.8   505.0   553.6   609.8   691.3  1453.2  7671.9  53273.8    53047
read      314.2   151.2   160.7   203.6   214.1   286.0   329.4   356.3   377.1   405.0   451.5   524.4   629.9  1460.9  6251.4  97281.5    97171
read      315.3   212.2   148.8   200.1   210.1   279.5   324.0   354.1   379.9   419.7   479.7   552.9   639.7  1422.0  8208.7  81305.1    81360
read      321.8   169.5   148.8   202.1   212.1   285.6   332.7   365.0   393.1   434.3   497.1   568.6   657.9  1300.0  7054.9  77496.7    77277
read      345.3   203.0   160.7   199.3   210.3   296.8   372.6   434.7   472.7   511.1   546.7   588.5   660.4  1503.6  9124.3  38454.5    38294
read      367.6   282.6   160.7   223.2   239.0   358.8   402.4   423.2   436.3   453.1   470.1   500.1   567.3  4520.9 12394.7  11233.8    11165
read      317.9   177.6   160.7   200.5   211.1   288.6   335.7   365.9   390.7   422.7   465.1   524.1   621.2  1427.5  8347.6  74035.3    74155
read      338.7   220.6   160.7   212.9   227.1   334.6   372.8   390.9   402.3   417.4   433.6   461.7   527.5  1365.2  9253.7  12232.0    12255
read      327.6   155.2   160.7   200.8   211.7   297.7   354.3   390.3   418.2   450.9   489.2   537.6   617.0  1072.6  7752.1  52437.1    52404
read      343.4   212.1   160.7   207.4   221.1   333.7   386.6   409.1   424.1   440.0   460.8   490.9   549.1  3039.7  8516.4  17026.9    17057
read      331.1   257.8   160.7   229.2   248.6   313.6   338.2   351.6   361.1   370.6   385.6   404.9   487.8  4001.2 11371.4   6048.7     6005
read      320.7   163.7   160.7   200.1   211.0   294.4   343.6   372.1   394.7   422.6   459.2   512.7   636.5  1826.0  6719.0  85466.9    85707
read      311.0   137.5   148.8   197.0   208.2   286.6   333.2   360.4   381.3   408.6   447.4   501.4   601.5  1367.0  5403.9  79929.5    79742
read      322.3   210.8   148.8   196.2   207.4   287.3   339.2   373.0   401.8   440.1   485.2   539.9   631.7  1888.0  7246.0  58471.6    58322
read      339.6   210.5   148.8   197.6   209.1   304.3   389.3   426.5   450.1   474.5   501.6   538.8   620.7  1072.1 11454.6  26464.7    26212
read      318.0   147.3   160.7   198.9   209.9   286.1   333.9   365.1   391.5   428.5   479.4   542.3   632.1  1309.8  5978.5  69354.9    69487
read      339.8   233.0   160.7   197.1   208.6   297.7   384.0   427.5   453.1   478.5   506.2   545.3   628.7  1969.3 11613.2  29714.2    29507
read      324.6   172.6   148.8   197.2   208.3   287.7   344.1   384.6   417.6   455.0   495.8   545.1   636.2  1580.3  5503.1  51552.0    51412
read      318.0   161.3   148.8   198.1   209.2   285.9   334.8   365.9   392.3   427.2   471.5   530.4   627.4  1952.9  6153.4  67277.8    67374
read      318.9   152.4   148.8   195.4   206.6   286.0   338.9   374.7   406.4   444.3   485.7   535.7   621.9  1243.8  5808.3  55198.5    55125
read      322.8   173.0   148.8   198.7   209.5   285.9   339.9   380.5   415.0   455.0   497.7   547.4   627.6   979.8  7674.8  53169.5    53048
read      355.2   248.2   160.7   215.2   229.5   349.9   391.5   411.1   425.0   440.0   460.9   490.3   546.5  3104.6 11687.5  12024.0    12192
read      342.3   202.3   148.8   197.7   209.0   299.1   376.9   427.7   462.2   496.8   532.9   577.0   654.5  1217.0 11967.6  36073.5    36138
read      336.9   193.6   148.8   202.1   213.0   296.4   352.5   391.8   425.7   469.7   522.2   583.3   720.8  1420.5  6815.1  60989.1    60799
read      339.1   229.0   160.7   200.5   211.4   299.7   375.0   421.1   450.5   480.0   511.1   549.6   632.5  1260.0 10256.4  36348.7    36368
read      336.3   190.4   148.8   200.4   211.5   295.7   366.6   413.7   445.5   478.5   512.0   554.6   632.8  1353.3  8404.1  39873.8    39729
read      308.8   141.6   148.8   201.7   212.2   285.6   327.2   351.9   370.9   395.6   430.1   488.7   590.9  1664.2  4616.0  95725.5    95693
read      339.4   165.2   148.8   200.4   211.9   299.6   371.1   418.8   451.9   486.0   522.3   568.7   658.9  1082.8  5860.7  40999.6    40999
read      318.7   187.0   160.7   198.5   209.6   287.7   337.8   370.3   397.3   432.4   476.0   530.8   623.2  1327.4  7005.9  65090.9    65037
read      344.5   193.5   160.7   208.6   223.3   344.6   382.8   400.5   413.5   427.7   446.0   471.7   548.7  1833.0  7850.4  12650.5    12633
read      330.6   173.1   148.8   198.4   209.7   295.1   356.0   396.9   427.8   462.7   501.6   548.4   664.0  1292.1  7723.4  50030.5    50117
read      333.6   223.2   160.7   202.4   213.4   300.1   355.4   389.7   416.4   450.3   491.5   546.7   678.6  1849.0  8111.0  62497.8    62765
read      347.1   217.6   160.7   207.2   221.2   340.8   380.3   398.4   411.3   425.9   443.8   471.4   574.0  2758.2  9357.1  12319.6    12379
read      332.6   190.1   148.8   199.4   210.6   297.7   357.3   396.4   426.1   459.6   497.3   545.7   656.1  2215.4  4970.3  49118.2    49369
read      337.9   197.3   148.8   199.1   210.2   301.6   369.0   411.7   440.5   469.0   502.1   545.7   652.6  2433.0  7731.1  39155.6    39111
read      325.9   171.8   148.8   198.7   209.7   291.4   347.6   387.3   417.7   452.9   491.8   538.9   627.9  1789.8  6262.7  52683.6    52692
read      338.8   165.5   148.8   200.6   212.0   312.7   388.6   420.4   439.8   461.1   486.1   520.0   593.8  2050.5  7706.0  24538.2    24539
read      320.9   160.6   160.7   199.4   210.2   290.1   340.0   371.9   399.2   433.9   478.0   532.9   624.7  1370.0  6221.9  61816.4    61591
read      353.4   617.5   148.8   198.3   209.7   299.5   367.6   413.7   448.4   486.8   533.0   624.6  1025.4  2087.8  8240.2  48088.7    47864
read      385.6   238.0   160.7   202.7   215.3   359.0   435.9   481.6   510.5   539.9   574.4   623.0   734.6  3123.1  7220.6  16601.5    16479
read      416.2   293.0   148.8   203.9   217.6   317.6   395.6   457.0   516.5   618.6   776.4  1026.5  1439.0  1960.0  7214.7  75375.6    75268
read      365.2   223.2   160.7   212.8   229.9   354.0   399.5   423.4   439.4   460.4   486.5   527.1   615.8  2304.6  9728.6   8657.8     8714
read      393.9   351.4   160.7   208.0   224.0   366.6   432.4   471.5   498.0   527.4   562.6   617.8   746.6  4406.0 15561.9  13046.2    13002
read      415.5   311.8   148.8   203.7   217.4   313.7   389.7   448.4   504.2   599.2   769.1  1050.3  1519.7  2011.2  8067.7  77225.8    77147
read      418.0   251.0   148.8   200.2   212.6   334.0   447.3   522.0   584.2   660.9   754.0   900.0  1154.5  1455.3  5629.0  43594.5    43518
read      412.2   391.4   160.7   198.8   211.8   362.7   457.1   515.4   556.8   603.8   659.7   743.8   929.0  4358.6 12769.3  27125.1    27206
read      423.9   293.6   148.8   202.9   215.8   327.2   438.3   518.0   579.5   663.5   769.4   930.9  1279.4  1989.5  9608.3  55983.3    55859
read      429.7   294.2   148.8   204.4   217.8   364.4   473.4   540.1   593.8   657.3   731.7   846.6  1116.9  1667.9 10811.8  37362.5    37448
read      423.4   257.9   148.8   205.2   218.7   352.0   465.1   535.3   590.6   656.0   732.7   847.4  1094.6  1639.4  9543.4  45124.7    45026
read      701.0   614.0   160.7   278.3   298.1   364.4   474.1  1250.7  1420.5  1502.6  1577.9  1683.2  2553.6  3199.5 12076.1 100117.1    99974
read      466.1   395.4   160.7   207.9   222.6   329.3   416.8   502.0   583.5   704.3   916.7  1330.1  1739.1  2694.9 11983.3  64627.6    64632
read      423.1   257.3   160.7   206.9   220.6   351.3   458.5   526.6   583.0   649.5   727.6   850.3  1144.0  1632.5  4841.6  49138.5    49061
read      419.8   291.9   148.8   207.9   222.5   324.7   404.5   464.3   522.1   615.0   761.7  1016.8  1439.0  1993.8  7998.9  80592.0    80418
read      383.3   257.3   148.8   203.8   217.5   357.1   435.0   480.0   508.6   537.6   571.2   617.4   710.0  1484.3 11789.7  16630.9    16471
read      414.8   261.9   160.7   202.2   214.4   360.6   457.7   519.0   570.4   627.0   692.3   797.9  1030.4  1978.0  7983.0  35683.3    35694
read      383.5   290.4   160.7   205.3   218.8   364.8   431.1   468.3   492.6   518.1   546.1   588.3   688.7  3916.0 11239.2  13864.4    13935
read      413.0   301.9   148.8   203.2   216.2   313.9   394.3   453.4   510.4   611.5   763.3  1010.8  1462.0  2052.6  6985.8  79949.5    79838
read      423.0   374.5   160.7   208.9   222.4   338.4   430.9   503.3   556.9   625.9   730.6   886.1  1251.3  2370.1 12851.0   4375.3    48842

Total QPS = 50030.1 (48028900 / 960.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 11863138053 bytes :   11.8 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.97%,46.43%,100.00%
